"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
7.994,0.00291582,7.994,0.00357974,7.994,0.0030708
7.996,0.00297954,7.996,0.00394015,7.996,0.00384591
7.998,0.00301909,7.998,0.0040473,7.998,0.00409443
8,0.00305425,8,0.00416419,8,0.00434326
8.002,0.00307622,8.002,0.0042616,8.002,0.00458204
8.004,0.00309819,8.004,0.00436388,8.004,0.00481627
8.006,0.00315532,8.006,0.00458792,8.006,0.00531363
8.008,0.00322564,8.008,0.00478273,8.008,0.00577234
8.01,0.00326079,8.01,0.00485092,8.01,0.00596304
8.012,0.00328277,8.012,0.00494346,8.012,0.00618753
8.014,0.00328936,8.014,0.00503112,8.014,0.00638829
8.016,0.00328496,8.016,0.00510905,8.016,0.00658874
8.018,0.00328057,8.018,0.00520159,8.018,0.00679438
8.02,0.00327398,8.02,0.0053477,8.02,0.00714784
8.022,0.00326958,8.022,0.00551816,8.022,0.00758219
8.024,0.00326519,8.024,0.00557174,8.024,0.00772059
8.026,0.00326079,8.026,0.00561557,8.026,0.00783982
8.028,0.00324761,8.028,0.00566915,8.028,0.0079688
8.03,0.00323003,8.03,0.00570811,8.03,0.00807373
8.032,0.00313774,8.032,0.00579091,8.032,0.00835445
8.034,0.00310039,8.034,0.00581039,8.034,0.00843048
8.036,0.00305864,8.036,0.00582987,8.036,0.00850651
8.038,0.00302129,8.038,0.00583474,8.038,0.00856793
8.04,0.00297734,8.04,0.00583961,8.04,0.00861993
8.042,0.00285869,8.042,0.00582013,8.042,0.00869469
8.044,0.00270707,8.044,0.00578604,8.044,0.00874542
8.046,0.00262358,8.046,0.00576168,8.046,0.00874934
8.048,0.00255326,8.048,0.00572759,8.048,0.00875295
8.05,0.00248954,8.05,0.00568863,8.05,0.00874226
8.052,0.00242362,8.052,0.00564479,8.052,0.0087267
8.054,0.00225882,8.054,0.00554739,8.054,0.00866699
8.056,0.00206986,8.056,0.00541588,8.056,0.00857319
8.058,0.00196878,8.058,0.00534283,8.058,0.00851899
8.06,0.0018721,8.06,0.00525516,8.06,0.00845017
8.062,0.0017908,8.062,0.00516749,8.062,0.00837193
8.064,0.00169851,8.064,0.00507009,8.064,0.00829337
8.066,0.00159524,8.066,0.00496781,8.066,0.00820051
8.068,0.00135354,8.068,0.0047389,8.068,0.00799046
8.07,0.00108986,8.07,0.00448077,8.07,0.00774175
8.072,0.000955826,8.072,0.00433953,8.072,0.00760993
8.074,0.000845961,8.074,0.00418854,8.074,0.00745895
8.076,0.000762463,8.076,0.0040473,8.076,0.00731771
8.078,0.000678966,8.078,0.00390119,8.078,0.0071716
8.08,0.000582285,8.08,0.00374534,8.08,0.00701574
8.082,0.000342779,8.082,0.00341902,8.082,0.00668943
8.084,-5.93E-05,8.084,0.00285405,8.084,0.00612446
8.086,-0.000206546,8.086,0.00265924,8.086,0.00592022
8.088,-0.000314214,8.088,0.00246929,8.088,0.00573027
8.09,-0.000369146,8.09,0.00227448,8.09,0.00551661
8.092,-0.00041529,8.092,0.00206992,8.092,0.00530263
8.094,-0.00065919,8.094,0.00146599,8.094,0.00461387
8.096,-0.000742687,8.096,0.00124682,8.096,0.00435701
8.098,-0.000828382,8.098,0.00101304,8.098,0.00408553
8.1,-0.000914077,8.1,0.000798746,8.1,0.00382411
8.102,-0.00101076,8.102,0.000594189,8.102,0.003563
8.104,-0.00126564,8.104,0.000170464,8.104,0.00301675
8.106,-0.00152712,8.106,-0.000258131,8.106,0.00242794
8.108,-0.00165017,8.108,-0.000457818,8.108,0.00214343
8.11,-0.00174246,8.11,-0.000662374,8.11,0.0018352
8.112,-0.00180838,8.112,-0.000871802,8.112,0.0015221
8.114,-0.0018699,8.114,-0.00105688,8.114,0.00122392
8.116,-0.0020325,8.116,-0.0014319,8.116,0.000603859
8.118,-0.0021951,8.118,-0.00178744,8.118,-2.50E-05
8.12,-0.00227201,8.12,-0.00197738,8.12,-0.000356317
8.122,-0.00234232,8.122,-0.00216246,8.122,-0.000692189
8.124,-0.00240165,8.124,-0.00234753,8.124,-0.00102806
8.126,-0.00246977,8.126,-0.002518,8.126,-0.00134932
8.128,-0.00254667,8.128,-0.00265437,8.128,-0.00163649
8.13,-0.00270707,8.13,-0.00297581,8.13,-0.00225953
8.132,-0.00291582,8.132,-0.00349695,8.132,-0.0032142
8.134,-0.00297734,8.134,-0.00366741,8.134,-0.00352604
8.136,-0.0030081,8.136,-0.00382813,8.136,-0.00382813
8.138,-0.0030125,8.138,-0.00396938,8.138,-0.0040919
8.14,-0.0030125,8.14,-0.00411062,8.14,-0.00436509
8.142,-0.00307183,8.142,-0.00456844,8.142,-0.0051999
8.144,-0.00310039,8.144,-0.00472916,8.144,-0.00547372
8.146,-0.00312676,8.146,-0.00488014,8.146,-0.0057378
8.148,-0.00314434,8.148,-0.00502138,8.148,-0.00599214
8.15,-0.00315972,8.15,-0.00514801,8.15,-0.00622244
8.152,-0.00318389,8.152,-0.00540127,8.152,-0.00668305
8.154,-0.00319268,8.154,-0.00563992,8.154,-0.00711962
8.156,-0.00319268,8.156,-0.00574707,8.156,-0.00731159
8.158,-0.00319268,8.158,-0.00583961,8.158,-0.00749837
8.16,-0.00319048,8.16,-0.00592728,8.16,-0.00767086
8.162,-0.00319048,8.162,-0.00601981,8.162,-0.00784823
8.164,-0.00318608,8.164,-0.00616106,8.164,-0.00815911
8.166,-0.00317949,8.166,-0.00628282,8.166,-0.0084411
8.168,-0.0031707,8.168,-0.00632665,8.168,-0.00856033
8.17,-0.00315972,8.17,-0.00637535,8.17,-0.00868443
8.172,-0.00314214,8.172,-0.00640458,8.172,-0.00878905
8.174,-0.00311577,8.174,-0.00642893,8.174,-0.00887938
8.176,-0.00308721,8.176,-0.00644841,8.176,-0.00897426
8.178,-0.00302129,8.178,-0.00646302,8.178,-0.00911139
8.18,-0.00289384,8.18,-0.00644841,8.18,-0.00927585
8.182,-0.0028455,8.182,-0.0064338,8.182,-0.00931779
8.184,-0.00280156,8.184,-0.00640945,8.184,-0.00934056
8.186,-0.0027664,8.186,-0.00638996,8.186,-0.00935878
8.188,-0.00272026,8.188,-0.00636074,8.188,-0.00936725
8.19,-0.00251151,8.19,-0.00622924,8.19,-0.00932058
8.192,-0.00242362,8.192,-0.00616593,8.192,-0.00927611
8.194,-0.00233573,8.194,-0.00609774,8.194,-0.00922677
8.196,-0.00225443,8.196,-0.00601981,8.196,-0.00915827
8.198,-0.00216874,8.198,-0.00594189,8.198,-0.00908977
8.2,-0.00196878,8.2,-0.00577142,8.2,-0.00892873
8.202,-0.00174685,8.202,-0.00554739,8.202,-0.00871412
8.204,-0.00163259,8.204,-0.00542563,8.204,-0.00859236
8.206,-0.00152932,8.206,-0.00529412,8.206,-0.00846086
8.208,-0.00143703,8.208,-0.00516262,8.208,-0.00832936
8.21,-0.00133596,8.21,-0.00503112,8.21,-0.00819786
8.212,-0.00109865,8.212,-0.00472916,8.212,-0.00789589
8.214,-0.000843763,8.214,-0.00436875,8.214,-0.00753548
8.216,-0.000709728,8.216,-0.00419341,8.216,-0.00736015
8.218,-0.000591074,8.218,-0.0039986,8.218,-0.00716533
8.22,-0.000498787,8.22,-0.00380865,8.22,-0.00697539
8.222,-0.000397711,8.222,-0.00362845,8.222,-0.00679518
8.224,-0.000285649,8.224,-0.00342876,8.224,-0.00659549
8.226,-4.61E-05,8.226,-0.00300017,8.226,-0.0061669
8.228,0.00038233,8.228,-0.0023037,8.228,-0.00547043
8.23,0.000527352,8.23,-0.00206505,8.23,-0.00522236
8.232,0.000628428,8.232,-0.00183127,8.232,-0.00497915
8.234,0.00068336,8.234,-0.00159749,8.234,-0.00472652
8.236,0.000731701,8.236,-0.00135397,8.236,-0.00446416
8.238,0.00102614,8.238,-0.000628282,8.238,-0.00365364
8.24,0.00112062,8.24,-0.000375021,8.24,-0.00335326
8.242,0.00120852,8.242,-0.000112019,8.242,-0.00304313
8.244,0.00128982,8.244,0.00012663,8.244,-0.00274793
8.246,0.0013843,8.246,0.00037015,8.246,-0.00243844
8.248,0.00166336,8.248,0.000832838,8.248,-0.00182496
8.25,0.00192703,8.25,0.00131014,8.25,-0.00116858
8.252,0.0020325,8.252,0.00152931,8.252,-0.000845744
8.254,0.00211161,8.254,0.00175334,8.254,-0.000508608
8.256,0.00216214,8.256,0.00197251,8.256,-0.000176342
8.258,0.00220829,8.258,0.00216246,8.258,0.000136126
8.26,0.00226542,8.26,0.0023524,8.26,0.000448594
8.262,0.00243461,8.262,0.00273716,8.262,0.00108782
8.264,0.00266532,8.264,0.00332161,8.264,0.00211524
8.266,0.00275322,8.266,0.00349208,8.266,0.00242707
8.268,0.00282573,8.268,0.00366741,8.268,0.00275321
8.27,0.00286748,8.27,0.00382326,8.27,0.00305986
8.272,0.00289824,8.272,0.00398399,8.272,0.00337138
8.274,0.00299272,8.274,0.00447103,8.274,0.00430138
8.276,0.00303227,8.276,0.00462688,8.276,0.00460803
8.278,0.00307183,8.278,0.00476325,8.278,0.00488577
8.28,0.00310039,8.28,0.00492397,8.28,0.00518787
8.282,0.00312456,8.282,0.00505548,8.282,0.00545132
8.284,0.00316851,8.284,0.00536231,8.284,0.00603147
8.286,0.00321465,8.286,0.00561557,8.286,0.00654863
8.288,0.00323662,8.288,0.00573733,8.288,0.00679291
8.29,0.00324981,8.29,0.00583474,8.29,0.00701284
8.292,0.0032542,8.292,0.00595163,8.292,0.00725225
8.294,0.003252,8.294,0.00606365,8.294,0.00746794
8.296,0.00324981,8.296,0.00616593,8.296,0.00768332
8.298,0.00324981,8.298,0.00636074,8.298,0.00808548
8.3,0.00324102,8.3,0.0065653,8.3,0.00857278
8.302,0.00323662,8.302,0.006614,8.302,0.00871573
8.304,0.00322783,8.304,0.00666758,8.304,0.00885413
8.306,0.00321685,8.306,0.00671141,8.306,0.00897336
8.308,0.00319927,8.308,0.0067455,8.308,0.00909228
8.31,0.00311357,8.31,0.00679421,8.31,0.00935775
8.312,0.00307622,8.312,0.00680395,8.312,0.00943347
8.314,0.00303887,8.314,0.00681369,8.314,0.00950918
8.316,0.00300151,8.316,0.00681369,8.316,0.00956573
8.318,0.00295757,8.318,0.00680395,8.318,0.00961254
8.32,0.00283891,8.32,0.00675524,8.32,0.00966751
8.322,0.0026851,8.322,0.00668219,8.322,0.0096887
8.324,0.0026016,8.324,0.00663836,8.324,0.00968257
8.326,0.0025247,8.326,0.00658478,8.326,0.00966669
8.328,0.00245658,8.328,0.00652147,8.328,0.00964107
8.33,0.00238187,8.33,0.00644354,8.33,0.00960085
8.332,0.00229838,8.332,0.00636561,8.332,0.0095512
8.334,0.00209842,8.334,0.00618541,8.334,0.00942754
8.336,0.0017117,8.336,0.005825,8.336,0.00914253
8.338,0.00157327,8.338,0.00568863,8.338,0.00902501
8.34,0.00147439,8.34,0.00553764,8.34,0.0089023
8.342,0.00141506,8.342,0.00538179,8.342,0.0087653
8.344,0.00136452,8.344,0.00522107,8.344,0.008614
8.346,0.00110085,8.346,0.00470968,8.346,0.00814973
8.348,0.00101296,8.348,0.00450999,8.348,0.00795947
8.35,0.000922866,8.35,0.0043103,8.35,0.00775978
8.352,0.000834974,8.352,0.00411549,8.352,0.00756496
8.354,0.000736096,8.354,0.0039158,8.354,0.00736528
8.356,0.00033399,8.356,0.00326804,8.356,0.00671752
8.358,0.000186771,8.358,0.003044,8.358,0.00649348
8.36,4.61E-05,8.36,0.00283457,8.36,0.00628405
8.362,-5.49E-05,8.362,0.00259592,8.362,0.0060454
8.364,-0.000147219,8.364,0.00236701,8.364,0.00581649
8.366,-0.000366949,8.366,0.00190433,8.366,0.00533495
8.368,-0.000588876,8.368,0.00143677,8.368,0.0048297
8.37,-0.000685558,8.37,0.00119325,8.37,0.00454848
8.372,-0.00077345,8.372,0.000959469,8.372,0.00426757
8.374,-0.000848158,8.374,0.000720819,8.374,0.00397238
8.376,-0.000940444,8.376,0.000472429,8.376,0.00365801
8.378,-0.00105251,8.378,0.000253261,8.378,0.00337287
8.38,-0.00130739,8.38,-0.000228909,8.38,0.00274933
8.382,-0.0017117,8.382,-0.000959469,8.382,0.00175487
8.384,-0.00184793,8.384,-0.00119812,8.384,0.00142198
8.386,-0.00193802,8.386,-0.00142703,8.386,0.00108939
8.388,-0.00197318,8.388,-0.00165107,8.388,0.000752258
8.39,-0.00199075,8.39,-0.00186536,8.39,0.000415438
8.392,-0.00213797,8.392,-0.00247903,8.392,-0.00054695
8.394,-0.00220389,8.394,-0.00268846,8.394,-0.000878899
8.396,-0.00226761,8.396,-0.00289789,8.396,-0.00121085
8.398,-0.00232914,8.398,-0.00310244,8.398,-0.00155678
8.4,-0.00239725,8.4,-0.00329239,8.4,-0.0018881
8.402,-0.00257963,8.402,-0.00366741,8.402,-0.00254586
8.404,-0.00279057,8.404,-0.00402782,8.404,-0.00319844
8.406,-0.00288066,8.406,-0.00419341,8.406,-0.0035054
8.408,-0.00294438,8.408,-0.00435901,8.408,-0.00381237
8.41,-0.00297734,8.41,-0.00451973,8.41,-0.00411446
8.412,-0.00299492,8.412,-0.00467071,8.412,-0.00439739
8.414,-0.0030125,8.414,-0.00481683,8.414,-0.00468488
8.416,-0.00306084,8.416,-0.0050847,8.416,-0.00523549
8.418,-0.00311797,8.418,-0.00536231,8.418,-0.00575815
8.42,-0.00313994,8.42,-0.00549868,8.42,-0.00601705
8.422,-0.00315532,8.422,-0.00563992,8.422,-0.00628081
8.424,-0.00316631,8.424,-0.00574707,8.424,-0.00650106
8.426,-0.0031729,8.426,-0.00583961,8.426,-0.00670669
8.428,-0.00317949,8.428,-0.00594189,8.428,-0.00692207
8.43,-0.00318389,8.43,-0.00614644,8.43,-0.00735282
8.432,-0.00318389,8.432,-0.00642406,8.432,-0.00793203
8.434,-0.00318389,8.434,-0.00649224,8.434,-0.00809446
8.436,-0.00318169,8.436,-0.00655556,8.436,-0.0082426
8.438,-0.00317949,8.438,-0.00660426,8.438,-0.00838555
8.44,-0.0031751,8.44,-0.00665297,8.44,-0.00851908
8.442,-0.00313774,8.442,-0.0067455,8.442,-0.00889436
8.444,-0.00312017,8.444,-0.00675524,8.444,-0.00898892
8.446,-0.00310698,8.446,-0.00675037,8.446,-0.00905945
8.448,-0.0030938,8.448,-0.00673576,8.448,-0.00912966
8.45,-0.00307622,8.45,-0.00671141,8.45,-0.00917128
8.452,-0.0030147,8.452,-0.00666271,8.452,-0.00927338
8.454,-0.0029268,8.454,-0.00659452,8.454,-0.00933714
8.456,-0.00287187,8.456,-0.00655069,8.456,-0.00935928
8.458,-0.00281694,8.458,-0.00649224,8.458,-0.00935738
8.46,-0.00275981,8.46,-0.0064338,8.46,-0.00934606
8.462,-0.00269389,8.462,-0.00636561,8.462,-0.009325
8.464,-0.00253129,8.464,-0.0062195,8.464,-0.00926371
8.466,-0.00233793,8.466,-0.00604417,8.466,-0.00915435
8.468,-0.00224125,8.468,-0.00595163,8.468,-0.00909009
8.47,-0.00215555,8.47,-0.00585422,8.47,-0.00902095
8.472,-0.00207645,8.472,-0.00575681,8.472,-0.00895182
8.474,-0.00198856,8.474,-0.00564966,8.474,-0.00886352
8.476,-0.00188309,8.476,-0.00553277,8.476,-0.00877491
8.478,-0.00165017,8.478,-0.00526003,8.478,-0.00853986
8.48,-0.00136892,8.48,-0.00496781,8.48,-0.00829476
8.482,-0.0012195,8.482,-0.00480221,8.482,-0.00814802
8.484,-0.00109206,8.484,-0.00463175,8.484,-0.0079964
8.486,-0.000990982,8.486,-0.00446129,8.486,-0.00783536
8.488,-0.000881117,8.488,-0.00427621,8.488,-0.00766914
8.49,-0.000753674,8.49,-0.00409114,8.49,-0.00750291
8.492,-0.000474617,8.492,-0.00368689,8.492,-0.00711752
8.494,-4.39E-05,8.494,-0.00302939,8.494,-0.00647887
8.496,0.000101076,8.496,-0.00280535,8.496,-0.00625483
8.498,0.000193362,8.498,-0.00258131,8.498,-0.00603079
8.5,0.000232914,8.5,-0.0023524,8.5,-0.00580188
8.502,0.000265873,8.502,-0.00212836,8.502,-0.00557784
8.504,0.000531747,8.504,-0.00142216,8.504,-0.00487163
8.506,0.000624033,8.506,-0.00115916,8.506,-0.00459921
8.508,0.000720714,8.508,-0.000901024,8.508,-0.0043128
8.51,0.000826185,8.51,-0.000667245,8.51,-0.00405075
8.512,0.000949234,8.512,-0.000409114,8.512,-0.00375492
8.514,0.00126784,8.514,6.33E-05,8.514,-0.00320709
8.516,0.0015469,8.516,0.000579578,8.516,-0.00258716
8.518,0.00167874,8.518,0.000808486,8.518,-0.00229227
8.52,0.00177762,8.52,0.00106175,8.52,-0.00197304
8.522,0.00184353,8.522,0.00128092,8.522,-0.00167847
8.524,0.00190066,8.524,0.00148547,8.524,-0.00138909
8.526,0.00205008,8.526,0.00191894,8.526,-0.00078598
8.528,0.00223465,8.528,0.0023524,8.528,-0.000145169
8.53,0.00229838,8.53,0.00255209,8.53,0.000167615
8.532,0.00235551,8.532,0.00275665,8.532,0.000504119
8.534,0.00240385,8.534,0.00292224,8.534,0.000792235
8.536,0.00246537,8.536,0.00311219,8.536,0.00111413
8.538,0.00254667,8.538,0.00329239,8.538,0.0014357
8.54,0.00275761,8.54,0.00363332,8.54,0.0020688
8.542,0.00303447,8.542,0.00414471,8.542,0.00305143
8.544,0.00310478,8.544,0.00429082,8.544,0.00334834
8.546,0.00313555,8.546,0.00444668,8.546,0.00366442
8.548,0.00312456,8.548,0.00458792,8.548,0.00396588
8.55,0.00311357,8.55,0.00469507,8.55,0.00423325
8.552,0.00315313,8.552,0.0050506,8.552,0.00506003
8.554,0.00318389,8.554,0.00516262,8.554,0.00531342
8.556,0.00321685,8.556,0.00526977,8.556,0.00557137
8.558,0.00324102,8.558,0.00537205,8.558,0.00582444
8.56,0.003252,8.56,0.00547433,8.56,0.00607752
8.562,0.0032542,8.562,0.00566915,8.562,0.0065645
8.564,0.003252,8.564,0.00583961,8.564,0.00701771
8.566,0.00324981,8.566,0.00591267,8.566,0.00722271
8.568,0.003252,8.568,0.00598572,8.568,0.00742772
8.57,0.00324981,8.57,0.00605391,8.57,0.00761842
8.572,0.00324321,8.572,0.00612209,8.572,0.00779971
8.574,0.00323223,8.574,0.00618541,8.574,0.00797612
8.576,0.00319268,8.576,0.00628282,8.576,0.00829972
8.578,0.00314214,8.578,0.00634613,8.578,0.00857038
8.58,0.00311357,8.58,0.00637535,8.58,0.00870328
8.582,0.00308501,8.582,0.00639484,8.582,0.00881701
8.584,0.00305205,8.584,0.00640945,8.584,0.00892587
8.586,0.0030125,8.586,0.00641432,8.586,0.00902499
8.588,0.00295976,8.588,0.00640945,8.588,0.00910494
8.59,0.00282133,8.59,0.00638509,8.59,0.00925966
8.592,0.00254008,8.592,0.0063023,8.592,0.00941248
8.594,0.0024434,8.594,0.00625359,8.594,0.00943918
8.596,0.00237089,8.596,0.00619515,8.596,0.0094467
8.598,0.00232694,8.598,0.00613183,8.598,0.00945879
8.6,0.00228519,8.6,0.00607339,8.6,0.00945689
8.602,0.00205448,8.602,0.00585422,8.602,0.00940737
8.604,0.00196219,8.604,0.00575194,8.604,0.00936164
8.606,0.0018699,8.606,0.00563992,8.606,0.00929675
8.608,0.00177762,8.608,0.00553277,8.608,0.00923672
8.61,0.00167654,8.61,0.00542076,8.61,0.00917183
8.612,0.00143923,8.612,0.00516749,8.612,0.00900339
8.614,0.00119094,8.614,0.00486553,8.614,0.00877682
8.616,0.00106349,8.616,0.00472429,8.616,0.00866385
8.618,0.000955826,8.618,0.00455382,8.618,0.00852166
8.62,0.000867934,8.62,0.00438823,8.62,0.00838435
8.622,0.000782239,8.622,0.00422751,8.622,0.00824247
8.624,0.000560312,8.624,0.00387684,8.624,0.00792008
8.626,0.000316411,8.626,0.00348721,8.626,0.00753045
8.628,0.000186771,8.628,0.003307,8.628,0.00735024
8.63,7.25E-05,8.63,0.00310244,8.63,0.00714568
8.632,-2.64E-05,8.632,0.00290276,8.632,0.006946
8.634,-0.000129641,8.634,0.00271768,8.634,0.00676092
8.636,-0.0002439,8.636,0.00250826,8.636,0.0065515
8.638,-0.000500984,8.638,0.00209914,8.638,0.00613296
8.64,-0.000925063,8.64,0.00141729,8.64,0.00535685
8.642,-0.00107009,8.642,0.00117864,8.642,0.00507108
8.644,-0.00116677,8.644,0.000959469,8.644,0.00480479
8.646,-0.00120852,8.646,0.00073543,8.646,0.00453362
8.648,-0.00124147,8.648,0.000521133,8.648,0.00426278
8.65,-0.00144143,8.65,-0.00011689,8.65,0.00345511
8.652,-0.00151394,8.652,-0.000340928,8.652,0.00314625
8.654,-0.00159085,8.654,-0.000574707,8.654,0.00282765
8.656,-0.00167215,8.656,-0.000784134,8.656,0.00251455
8.658,-0.00176663,8.658,-0.0010033,8.658,0.00218228
8.66,-0.00199954,8.66,-0.00142216,8.66,0.00151838
8.662,-0.00224125,8.662,-0.00183614,8.662,0.000849927
8.664,-0.00235331,8.664,-0.00201148,8.664,0.000542646
8.666,-0.00243461,8.666,-0.00221603,8.666,0.000187292
8.668,-0.00248734,8.668,-0.00240111,8.668,-0.00014858
8.67,-0.00253129,8.67,-0.00257157,8.67,-0.000479266
8.672,-0.00258183,8.672,-0.00275178,8.672,-0.000810267
8.674,-0.00270488,8.674,-0.00306348,8.674,-0.00146127
8.676,-0.00288066,8.676,-0.00357974,8.676,-0.00248647
8.678,-0.00293559,8.678,-0.00374047,8.678,-0.00281684
8.68,-0.00297295,8.68,-0.00387197,8.68,-0.00311798
8.682,-0.00299053,8.682,-0.0039986,8.682,-0.00341426
8.684,-0.00300371,8.684,-0.00413984,8.684,-0.00372515
8.686,-0.00306304,8.686,-0.00457818,8.686,-0.00467242
8.688,-0.00308281,8.688,-0.00471942,8.688,-0.00497389
8.69,-0.00310039,8.69,-0.00485579,8.69,-0.00527048
8.692,-0.00311138,8.692,-0.00498729,8.692,-0.00555278
8.694,-0.00312017,8.694,-0.00511392,8.694,-0.0058302
8.696,-0.00312896,8.696,-0.00535744,8.696,-0.00634704
8.698,-0.00313115,8.698,-0.00557661,8.698,-0.00682068
8.7,-0.00313115,8.7,-0.00567889,8.7,-0.00704548
8.702,-0.00313115,8.702,-0.00577629,8.702,-0.00727484
8.704,-0.00312896,8.704,-0.00586396,8.704,-0.00748503
8.706,-0.00312676,8.706,-0.00595163,8.706,-0.00769522
8.708,-0.00312236,8.708,-0.00602468,8.708,-0.0078908
8.71,-0.00309819,8.71,-0.00615619,8.71,-0.00825792
8.712,-0.00303667,8.712,-0.00629743,8.712,-0.00871018
8.714,-0.00301909,8.714,-0.00631691,8.714,-0.00882391
8.716,-0.00300591,8.716,-0.00632665,8.716,-0.00892789
8.718,-0.00299272,8.718,-0.00633639,8.718,-0.00903188
8.72,-0.00297295,8.72,-0.00634613,8.72,-0.00913587
8.722,-0.0028455,8.722,-0.006351,8.722,-0.00938579
8.724,-0.00278618,8.724,-0.00633639,8.724,-0.009456
8.726,-0.00272245,8.726,-0.00631691,8.726,-0.00950249
8.728,-0.00266093,8.728,-0.00629256,8.728,-0.00953469
8.73,-0.00259062,8.73,-0.0062682,8.73,-0.00956688
8.732,-0.00243021,8.732,-0.00621463,8.732,-0.00960756
8.734,-0.00224344,8.734,-0.00612209,8.734,-0.00960927
8.736,-0.00214896,8.736,-0.00606852,8.736,-0.00959339
8.738,-0.00206326,8.738,-0.0060052,8.738,-0.00956778
8.74,-0.00198196,8.74,-0.00593215,8.74,-0.00953242
8.742,-0.00188748,8.742,-0.00585909,8.742,-0.00948764
8.744,-0.00178201,8.744,-0.00577629,8.744,-0.00943312
8.746,-0.0015425,8.746,-0.005562,8.746,-0.00927537
8.748,-0.00109206,8.748,-0.00518211,8.748,-0.00896145
8.75,-0.000938247,8.75,-0.00503112,8.75,-0.00882932
8.752,-0.00082179,8.752,-0.00488014,8.752,-0.00869718
8.754,-0.000755871,8.754,-0.00470968,8.754,-0.00854557
8.756,-0.000696544,8.756,-0.00454408,8.756,-0.0083894
8.758,-0.000509774,8.758,-0.0042129,8.758,-0.00808649
8.76,-0.000314214,8.76,-0.003833,8.76,-0.00772545
8.762,-0.000204349,8.762,-0.00361871,8.762,-0.00751115
8.764,-9.45E-05,8.764,-0.00342876,8.764,-0.0073212
8.766,2.64E-05,8.766,-0.00320472,8.766,-0.00709717
8.768,0.000151614,8.768,-0.00300017,8.768,-0.00689261
8.77,0.000399909,8.77,-0.00258131,8.77,-0.00647375
8.772,0.000685558,8.772,-0.00213324,8.772,-0.0059974
8.774,0.000819593,8.774,-0.00188972,8.774,-0.00572561
8.776,0.000929458,8.776,-0.00165594,8.776,-0.00545413
8.778,0.00101296,8.778,-0.0014319,8.778,-0.00519239
8.78,0.00110744,8.78,-0.00119325,8.78,-0.00491604
8.782,0.00121511,8.782,-0.00097408,8.782,-0.00465918
8.784,0.00145022,8.784,-0.000496781,8.784,-0.00408763
8.786,0.00183914,8.786,0.000219168,8.786,-0.00317376
8.788,0.00197537,8.788,0.000457818,8.788,-0.00284086
8.79,0.00205887,8.79,0.000686726,8.79,-0.00252713
8.792,0.00208963,8.792,0.000901024,8.792,-0.00221858
8.794,0.00210721,8.794,0.00112993,8.794,-0.001886
8.796,0.00227201,8.796,0.00176796,8.796,-0.000899263
8.798,0.00235331,8.798,0.00198712,8.798,-0.000548148
8.8,0.00241264,8.8,0.00221116,8.8,-0.000182738
8.802,0.00246537,8.802,0.00242546,8.802,0.000182357
8.804,0.00253129,8.804,0.00263002,8.804,0.000547135
8.806,0.00271367,8.806,0.00301478,8.806,0.00125234
8.808,0.00294218,8.808,0.0033898,8.808,0.00197608
8.81,0.00303008,8.81,0.00357,8.81,0.00233535
8.812,0.00307842,8.812,0.00374047,8.812,0.00267546
8.814,0.00308721,8.814,0.00390606,8.814,0.00302955
8.816,0.00308281,8.816,0.00407165,8.816,0.00337422
8.818,0.00310918,8.818,0.00436875,8.818,0.00404831
8.82,0.00315752,8.82,0.00467558,8.82,0.00472271
8.822,0.00318608,8.822,0.00480221,8.822,0.00501898
8.824,0.00320806,8.824,0.0049532,8.824,0.00535846
8.826,0.00321245,8.826,0.00507496,8.826,0.00564987
8.828,0.00321026,8.828,0.00518211,8.828,0.00592666
8.83,0.00320366,8.83,0.00531361,8.83,0.00621839
8.832,0.00319927,8.832,0.005562,8.832,0.0067778
8.834,0.00319927,8.834,0.0059078,8.834,0.00755714
8.836,0.00319707,8.836,0.00601494,8.836,0.00779623
8.838,0.00319268,8.838,0.00612209,8.838,0.0080259
8.84,0.00318169,8.84,0.00622924,8.84,0.00825557
8.842,0.00316191,8.842,0.00632178,8.842,0.00847063
8.844,0.00306963,8.844,0.00655556,8.844,0.00904371
8.846,0.00302788,8.846,0.006614,8.846,0.00920582
8.848,0.00298613,8.848,0.00665784,8.848,0.0093439
8.85,0.00294658,8.85,0.00670167,8.85,0.00948199
8.852,0.00290044,8.852,0.0067455,8.852,0.00962007
8.854,0.00277958,8.854,0.00678934,8.854,0.00982412
8.856,0.00262797,8.856,0.00680395,8.856,0.00999896
8.858,0.00254887,8.858,0.00680395,8.858,0.0100744
8.86,0.00247855,8.86,0.0067796,8.86,0.0101254
8.862,0.00241483,8.862,0.00676012,8.862,0.0101719
8.864,0.00234452,8.864,0.00672602,8.864,0.0102132
8.866,0.00226542,8.866,0.00669193,8.866,0.0102451
8.868,0.00206766,8.868,0.00659939,8.868,0.0102751
8.87,0.00181717,8.87,0.00646302,8.87,0.0102424
8.872,0.00168093,8.872,0.00638509,8.872,0.0102116
8.874,0.00156448,8.874,0.0063023,8.874,0.0101665
8.876,0.0014634,8.876,0.00621463,8.876,0.0101259
