"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
4.962,-0.00267851,4.962,-0.00363332,4.962,-0.00441558
4.964,-0.00261698,4.964,-0.00357,4.964,-0.00434284
4.966,-0.00256205,4.966,-0.00350182,4.966,-0.00426523
4.968,-0.00250932,4.968,-0.00343363,4.968,-0.00417819
4.97,-0.00238407,4.97,-0.00328265,4.97,-0.00400836
4.972,-0.00222147,4.972,-0.00312193,4.972,-0.00383821
4.974,-0.00213358,4.974,-0.00303913,4.974,-0.00374599
4.976,-0.00205228,4.976,-0.00295146,4.976,-0.0036489
4.978,-0.00199075,4.978,-0.00285892,4.978,-0.00355636
4.98,-0.00193143,4.98,-0.00276639,4.98,-0.0034544
4.982,-0.0018721,4.982,-0.00267872,4.982,-0.00336673
4.984,-0.0017117,4.984,-0.00247416,4.984,-0.00316217
4.986,-0.00149197,4.986,-0.002255,4.986,-0.00294301
4.988,-0.00137112,4.988,-0.00214785,4.988,-0.00283586
4.99,-0.00126564,4.99,-0.00203583,4.99,-0.00272384
4.992,-0.00118874,4.992,-0.00192381,4.992,-0.00261182
4.994,-0.00112941,4.994,-0.00182153,4.994,-0.00250954
4.996,-0.00107668,4.996,-0.00172412,4.996,-0.00241213
4.998,-0.000940444,4.998,-0.00150008,4.998,-0.00218809
5,-0.000624033,5,-0.00115916,5,-0.00184717
5.002,-0.000498787,5.002,-0.00104227,5.002,-0.00173028
5.004,-0.000395514,5.004,-0.000915635,5.004,-0.00160365
5.006,-0.000336187,5.006,-0.000803616,5.006,-0.00149163
5.008,-0.000296636,5.008,-0.000701338,5.008,-0.00138935
5.01,-0.000184573,5.01,-0.000389632,5.01,-0.00107764
5.012,-0.000127443,5.012,-0.000277613,5.012,-0.000965623
5.014,-5.93E-05,5.014,-0.000155853,5.014,-0.000843863
5.016,1.98E-05,5.016,-3.41E-05,5.016,-0.000712678
5.018,0.000116457,5.018,7.79E-05,5.018,-0.000600659
5.02,0.000360357,5.02,0.000311706,5.02,-0.000338606
5.022,0.000650401,5.022,0.000550355,5.022,-7.17E-05
5.024,0.000791028,5.024,0.000662374,5.024,5.92E-05
5.026,0.000887709,5.026,0.000774394,5.026,0.000190056
5.028,0.000940444,5.028,0.000876672,5.028,0.000301759
5.03,0.000964615,5.03,0.000959469,5.03,0.000393981
5.032,0.00100856,5.032,0.00114941,5.032,0.000612201
5.034,0.00110304,5.034,0.00133449,5.034,0.000834975
5.036,0.00117995,5.036,0.00143677,5.036,0.000956103
5.038,0.00127224,5.038,0.00152444,5.038,0.00106262
5.04,0.00137771,5.04,0.00161697,5.04,0.00117401
5.042,0.00148537,5.042,0.00170951,5.042,0.00129482
5.044,0.00172928,5.044,0.0018751,5.044,0.00150754
5.046,0.00195999,5.046,0.00202609,5.046,0.00170564
5.048,0.00205228,5.048,0.00211862,5.048,0.00182646
5.05,0.00209842,5.05,0.00219655,5.05,0.00192323
5.052,0.00211161,5.052,0.00227448,5.052,0.00202001
5.054,0.002116,5.054,0.00233779,5.054,0.00210217
5.056,0.00215995,5.056,0.00249364,5.056,0.0022863
5.058,0.0022808,5.058,0.00265924,5.058,0.00248959
5.06,0.00237089,5.06,0.00273716,5.06,0.00258637
5.062,0.00246537,5.062,0.00280048,5.062,0.00266853
5.064,0.00255985,5.064,0.00287841,5.064,0.00275588
5.066,0.00264335,5.066,0.00294172,5.066,0.00283805
5.068,0.00278178,5.068,0.00306835,5.068,0.00299295
5.07,0.00286967,5.07,0.00319011,5.07,0.00314299
5.072,0.00289165,5.072,0.00325343,5.072,0.00322515
5.074,0.00289604,5.074,0.00331187,5.074,0.00329302
5.076,0.00289824,5.076,0.00336545,5.076,0.00335602
5.078,0.00290923,5.078,0.00340928,5.078,0.00340928
5.08,0.0029312,5.08,0.00344824,5.08,0.00345767
5.082,0.00302348,5.082,0.00353591,5.082,0.00357361
5.084,0.00324102,5.084,0.00365767,5.084,0.00373307
5.086,0.00332232,5.086,0.00369663,5.086,0.00378146
5.088,0.00337725,5.088,0.00373073,5.088,0.0038344
5.09,0.00339263,5.09,0.00375508,5.09,0.00386818
5.092,0.00338824,5.092,0.00377456,5.092,0.00389708
5.094,0.00339263,5.094,0.00385736,5.094,0.00400815
5.096,0.00339483,5.096,0.00388658,5.096,0.00405623
5.098,0.00339483,5.098,0.00390606,5.098,0.00408513
5.1,0.00339922,5.1,0.00391093,5.1,0.00409943
5.102,0.00340362,5.102,0.00392554,5.102,0.00412346
5.104,0.00341021,5.104,0.00393528,5.104,0.00416148
5.106,0.00341021,5.106,0.00394015,5.106,0.00419462
5.108,0.00341021,5.108,0.00394015,5.108,0.00420405
5.11,0.00341021,5.11,0.00394015,5.11,0.0042229
5.112,0.00341021,5.112,0.00393528,5.112,0.00423688
5.114,0.00341021,5.114,0.00393528,5.114,0.00425573
5.116,0.00341021,5.116,0.00392554,5.116,0.00425541
5.118,0.00341021,5.118,0.00391093,5.118,0.00426907
5.12,0.00340801,5.12,0.00386223,5.12,0.00425807
5.122,0.00340801,5.122,0.00383788,5.122,0.00424314
5.124,0.00340582,5.124,0.00381839,5.124,0.00423308
5.126,0.00340362,5.126,0.00380378,5.126,0.0042279
5.128,0.00339922,5.128,0.0037843,5.128,0.00421784
5.13,0.00337505,5.13,0.00372099,5.13,0.00417338
5.132,0.00336626,5.132,0.00369663,5.132,0.00414902
5.134,0.00335747,5.134,0.00367715,5.134,0.00412954
5.136,0.00334869,5.136,0.00365767,5.136,0.00411006
5.138,0.0033355,5.138,0.00363332,5.138,0.00408571
5.14,0.00329375,5.14,0.00358461,5.14,0.004037
5.142,0.00322783,5.142,0.00352617,5.142,0.00397856
5.144,0.00319048,5.144,0.00350182,5.144,0.00395421
5.146,0.00315313,5.146,0.0034726,5.146,0.00392499
5.148,0.00311357,5.148,0.00344337,5.148,0.00389576
5.15,0.00306963,5.15,0.00341902,5.15,0.00387141
5.152,0.00301909,5.152,0.0033898,5.152,0.00384219
5.154,0.00288945,5.154,0.00332648,5.154,0.00377887
5.156,0.00263237,5.156,0.00319498,5.156,0.0036568
5.158,0.00254667,5.158,0.00314628,5.158,0.00360809
5.16,0.00248075,5.16,0.00309757,5.16,0.00356881
5.162,0.002439,5.162,0.00304887,5.162,0.00352954
5.164,0.00239945,5.164,0.00300504,5.164,0.00349513
5.166,0.00224784,5.166,0.00283944,5.166,0.00338608
5.168,0.00218412,5.168,0.00277613,5.168,0.00334162
5.17,0.002116,5.17,0.00271281,5.17,0.00330658
5.172,0.00204788,5.172,0.00264463,5.172,0.00325724
5.174,0.00197757,5.174,0.00257157,5.174,0.00321246
5.176,0.00180838,5.176,0.00241572,5.176,0.00310373
5.178,0.00161282,5.178,0.002255,5.178,0.00299013
5.18,0.00151614,5.18,0.0021722,5.18,0.00292618
5.182,0.00143044,5.182,0.0020894,5.182,0.00287166
5.184,0.00136013,5.184,0.00201148,5.184,0.00281258
5.186,0.00128762,5.186,0.00193355,5.186,0.00275351
5.188,0.00120852,5.188,0.00184588,5.188,0.00269411
5.19,0.00102614,5.19,0.00167542,5.19,0.00256135
5.192,0.000689952,5.192,0.00141729,5.192,0.00235977
5.194,0.00057789,5.194,0.00132962,5.194,0.00230037
5.196,0.000498787,5.196,0.00124195,5.196,0.00222213
5.198,0.000450447,5.198,0.00116403,5.198,0.00216305
5.2,0.000404303,5.2,0.00108123,5.2,0.00209911
5.202,0.000224125,5.202,0.000813357,5.202,0.00185951
5.204,0.000145022,5.204,0.000720819,5.204,0.00176697
5.206,5.93E-05,5.206,0.000633152,5.206,0.00168873
5.208,-1.76E-05,5.208,0.000535744,5.208,0.00159132
5.21,-9.89E-05,5.21,0.000448077,5.21,0.00150365
5.212,-0.000290044,5.212,0.000253261,5.212,0.00130884
5.214,-0.000500984,5.214,6.82E-05,5.214,0.00112376
5.216,-0.000604258,5.216,-2.92E-05,5.216,0.00102636
5.218,-0.000685558,5.218,-0.00012176,5.218,0.000933818
5.22,-0.000753674,5.22,-0.000209427,5.22,0.00084615
5.222,-0.000817396,5.222,-0.000301965,5.222,0.000753613
5.224,-0.000949234,5.224,-0.000496781,5.224,0.000549372
5.226,-0.00110304,5.226,-0.000676986,5.226,0.000350318
5.228,-0.00118434,5.228,-0.000779264,5.228,0.000238614
5.23,-0.00125686,5.23,-0.000866931,5.23,0.000132098
5.232,-0.00132937,5.232,-0.000954598,5.232,3.50E-05
5.234,-0.00140627,5.234,-0.00104714,5.234,-6.70E-05
5.236,-0.00156667,5.236,-0.0012176,5.236,-0.000265695
5.238,-0.00175125,5.238,-0.0013978,5.238,-0.000474174
5.24,-0.00183694,5.24,-0.00149521,5.24,-0.000590432
5.242,-0.00191165,5.242,-0.00158775,5.242,-0.000701819
5.244,-0.00197098,5.244,-0.00167542,5.244,-0.000808336
5.246,-0.00203031,5.246,-0.00176308,5.246,-0.000914853
5.248,-0.00208744,5.248,-0.00185562,5.248,-0.00103566
5.25,-0.00221488,5.25,-0.00204557,5.25,-0.00128216
5.252,-0.00243021,5.252,-0.0023037,5.252,-0.00162511
5.254,-0.00249833,5.254,-0.0023865,5.254,-0.00174561
5.256,-0.00254887,5.256,-0.00247416,5.256,-0.00186155
5.258,-0.00257524,5.258,-0.00254722,5.258,-0.00197231
5.26,-0.0026016,5.26,-0.00262028,5.26,-0.00207364
5.262,-0.0026895,5.262,-0.0028297,5.262,-0.00240559
5.264,-0.00272685,5.264,-0.00289302,5.264,-0.00251603
5.266,-0.0027686,5.266,-0.00295633,5.266,-0.00261704
5.268,-0.00280595,5.268,-0.00301478,5.268,-0.00272261
5.27,-0.0028477,5.27,-0.00306348,5.27,-0.00282786
5.272,-0.0029334,5.272,-0.00316089,5.272,-0.00303837
5.274,-0.00301689,5.274,-0.0032583,5.274,-0.00324887
5.276,-0.00305425,5.276,-0.003307,5.276,-0.00336355
5.278,-0.00308061,5.278,-0.00334596,5.278,-0.00345906
5.28,-0.00309819,5.28,-0.00338493,5.28,-0.00355457
5.282,-0.00311577,5.282,-0.00342389,5.282,-0.00365009
5.284,-0.00312896,5.284,-0.00346285,5.284,-0.0037456
5.286,-0.00316191,5.286,-0.00353591,5.286,-0.0039129
5.288,-0.00319048,5.288,-0.00359436,5.288,-0.00404675
5.29,-0.00320366,5.29,-0.00362845,5.29,-0.00412796
5.292,-0.00321245,5.292,-0.00365767,5.292,-0.00419488
5.294,-0.00321685,5.294,-0.00368689,5.294,-0.00427123
5.296,-0.00321904,5.296,-0.00371612,5.296,-0.00434758
5.298,-0.00322124,5.298,-0.00374534,5.298,-0.0044145
5.3,-0.00322124,5.3,-0.00379891,5.3,-0.00454347
5.302,-0.00322124,5.302,-0.00386223,5.302,-0.00471046
5.304,-0.00322124,5.304,-0.00387684,5.304,-0.00475334
5.306,-0.00322124,5.306,-0.00388171,5.306,-0.00479591
5.308,-0.00322124,5.308,-0.00389145,5.308,-0.00483393
5.31,-0.00321904,5.31,-0.00389632,5.31,-0.00486707
5.312,-0.00321904,5.312,-0.00389632,5.312,-0.00494247
5.314,-0.00321904,5.314,-0.00389632,5.314,-0.00497075
5.316,-0.00321685,5.316,-0.00389632,5.316,-0.0049896
5.318,-0.00321465,5.318,-0.00389145,5.318,-0.00499415
5.32,-0.00321026,5.32,-0.00389145,5.32,-0.00500358
5.322,-0.00319707,5.322,-0.00388658,5.322,-0.00501756
5.324,-0.00316631,5.324,-0.00388171,5.324,-0.00501268
5.326,-0.00314434,5.326,-0.00388171,5.326,-0.00501268
5.328,-0.00312017,5.328,-0.00387684,5.328,-0.00500781
5.33,-0.0030894,5.33,-0.00387197,5.33,-0.00500294
5.332,-0.00305205,5.332,-0.0038671,5.332,-0.00499807
5.334,-0.00300371,5.334,-0.00386223,5.334,-0.0049932
5.336,-0.00286967,5.336,-0.00383788,5.336,-0.00496885
5.338,-0.00259281,5.338,-0.00376969,5.338,-0.00489124
5.34,-0.00249613,5.34,-0.00374534,5.34,-0.00486689
5.342,-0.00242802,5.342,-0.00371124,5.342,-0.0048328
5.344,-0.00240165,5.344,-0.00368689,5.344,-0.00480844
5.346,-0.00239725,5.346,-0.00366741,5.346,-0.00478896
5.348,-0.00234672,5.348,-0.00355539,5.348,-0.00467694
5.35,-0.00230716,5.35,-0.00350669,5.35,-0.00462824
5.352,-0.00225004,5.352,-0.00344824,5.352,-0.00456979
5.354,-0.00216654,5.354,-0.00340441,5.354,-0.00452596
5.356,-0.00206766,5.356,-0.00334596,5.356,-0.00446752
5.358,-0.00180618,5.358,-0.00321933,5.358,-0.00434089
5.36,-0.00150515,5.36,-0.00306348,5.36,-0.00418503
5.362,-0.00136892,5.362,-0.00298556,5.362,-0.00410711
5.364,-0.00127883,5.364,-0.00290276,5.364,-0.00402431
5.366,-0.00124587,5.366,-0.0028297,5.366,-0.00395125
5.368,-0.00123928,5.368,-0.00276152,5.368,-0.00388307
5.37,-0.00121511,5.37,-0.00259592,5.37,-0.00371747
5.372,-0.00111843,5.372,-0.00242059,5.372,-0.00354214
5.374,-0.00102834,5.374,-0.00232318,5.374,-0.00344473
5.376,-0.000920669,5.376,-0.00224038,5.376,-0.00336194
5.378,-0.000795423,5.378,-0.00213811,5.378,-0.00325966
5.38,-0.000661387,5.38,-0.0020407,5.38,-0.00316225
5.382,-0.000380133,5.382,-0.00183127,5.382,-0.00295282
5.384,-0.000109865,5.384,-0.00163158,5.384,-0.00274371
5.386,-2.20E-06,5.386,-0.00150982,5.386,-0.00261253
5.388,6.15E-05,5.388,-0.00139293,5.388,-0.00248621
5.39,8.57E-05,5.39,-0.00127604,5.39,-0.0023599
5.392,9.89E-05,5.392,-0.00115916,5.392,-0.00222416
5.394,0.000120852,5.394,-0.00104714,5.394,-0.00211214
5.396,0.00025269,5.396,-0.000793875,5.396,-0.00184003
5.398,0.000663585,5.398,-0.000399373,5.398,-0.00142668
5.4,0.000830579,5.4,-0.000263002,5.4,-0.00127146
5.402,0.000971207,5.402,-0.00012663,5.402,-0.00111623
5.404,0.00105251,5.404,4.87E-06,5.404,-0.000956459
5.406,0.00109865,5.406,0.00012176,5.406,-0.00082072
5.408,0.00115358,5.408,0.00048217,5.408,-0.000356638
5.41,0.00116677,5.41,0.000599059,5.41,-0.000211474
5.412,0.00119533,5.412,0.00073543,5.412,-4.68E-05
5.414,0.00124367,5.414,0.000866931,5.414,0.000122372
5.416,0.00131838,5.416,0.000964339,5.416,0.000257479
5.418,0.00155129,5.418,0.00120299,5.418,0.000580952
5.42,0.00184793,5.42,0.00142703,5.42,0.000908663
5.422,0.00199515,5.422,0.00154879,5.422,0.00108697
5.424,0.00209842,5.424,0.00165107,5.424,0.00125522
5.426,0.00215775,5.426,0.00176308,5.426,0.00144264
5.428,0.00218412,5.428,0.00185075,5.428,0.00159628
5.43,0.00221048,5.43,0.00205531,5.43,0.00194221
5.432,0.00225882,5.432,0.00225012,5.432,0.0022784
5.434,0.00230277,5.434,0.00237676,5.434,0.002471
5.436,0.0023621,5.436,0.00246442,5.436,0.00262464
5.438,0.00243681,5.438,0.00256183,5.438,0.0027786
5.44,0.0025225,5.44,0.00266898,5.44,0.00295172
5.442,0.00261698,5.442,0.00274204,5.442,0.00308133
5.444,0.00280595,5.444,0.00292711,5.444,0.00338893
5.446,0.00302129,5.446,0.00321446,5.446,0.00384593
5.448,0.00305644,5.448,0.00329726,5.448,0.00398527
5.45,0.00305644,5.45,0.00339467,5.45,0.00413923
5.452,0.00304106,5.452,0.00348721,5.452,0.00427889
5.454,0.00304546,5.454,0.00356513,5.454,0.00440394
5.456,0.00314653,5.456,0.00382326,5.456,0.00478459
5.458,0.00320366,5.458,0.00392067,5.458,0.0049197
5.46,0.0032586,5.46,0.0039986,5.46,0.0050259
5.462,0.00329815,5.462,0.00406191,5.462,0.00511749
5.464,0.00332451,5.464,0.00413984,5.464,0.00522369
5.466,0.00334209,5.466,0.00427621,5.466,0.00540719
5.468,0.00334209,5.468,0.00441258,5.468,0.00559068
5.47,0.00334209,5.47,0.00448564,5.47,0.00569201
5.472,0.00334649,5.472,0.00454895,5.472,0.0057836
5.474,0.00334869,5.474,0.00459766,5.474,0.00585116
5.476,0.00335528,5.476,0.00466097,5.476,0.00594275
5.478,0.00336187,5.478,0.00470481,5.478,0.00600543
5.48,0.00336626,5.48,0.0047876,5.48,0.00613535
5.482,0.00336846,5.482,0.00484605,5.482,0.00623149
5.484,0.00336846,5.484,0.0048704,5.484,0.00628412
5.486,0.00336626,5.486,0.00488501,5.486,0.00631758
5.488,0.00336626,5.488,0.00490936,5.488,0.00637021
5.49,0.00336626,5.49,0.00493372,5.49,0.00641341
5.492,0.00336407,5.492,0.00493859,5.492,0.00643713
5.494,0.00336187,5.494,0.00494833,5.494,0.00648457
5.496,0.00335967,5.496,0.00492397,5.496,0.00649792
5.498,0.00335967,5.498,0.00490449,5.498,0.00649728
5.5,0.00335528,5.5,0.00488988,5.5,0.0064921
5.502,0.00334869,5.502,0.00487527,5.502,0.00648691
5.504,0.0033399,5.504,0.00486066,5.504,0.0064723
5.506,0.00332671,5.506,0.00484118,5.506,0.00645282
5.508,0.00329375,5.508,0.0047876,5.508,0.00639924
5.51,0.00322783,5.51,0.00470968,5.51,0.00632132
5.512,0.00320366,5.512,0.00467558,5.512,0.00628722
5.514,0.00318169,5.514,0.00463175,5.514,0.00624339
5.516,0.00315752,5.516,0.00458305,5.516,0.00619469
5.518,0.00312896,5.518,0.00452947,5.518,0.00613169
5.52,0.00298393,5.52,0.00435414,5.52,0.00591865
5.522,0.00291801,5.522,0.00429569,5.522,0.00586021
5.524,0.0028499,5.524,0.00422751,5.524,0.0057826
5.526,0.00278837,5.526,0.00415445,5.526,0.00570012
5.528,0.00272465,5.528,0.0040814,5.528,0.00561764
5.53,0.00258183,5.53,0.00393041,5.53,0.00544781
5.532,0.00242362,5.532,0.00376482,5.532,0.00526336
5.534,0.00234012,5.534,0.00366741,5.534,0.00515653
5.536,0.00227201,5.536,0.00357487,5.536,0.00505457
5.538,0.00221048,5.538,0.00347747,5.538,0.00495716
5.54,0.00214456,5.54,0.00338006,5.54,0.00485033
5.542,0.00199515,5.542,0.0031755,5.542,0.00462692
5.544,0.00181058,5.544,0.0029612,5.544,0.00438435
5.546,0.0017117,5.546,0.00284918,5.546,0.0042629
5.548,0.00162161,5.548,0.00273229,5.548,0.00412716
5.55,0.0015425,5.55,0.00262515,5.55,0.00401059
5.552,0.00145901,5.552,0.00250826,5.552,0.00388428
5.554,0.00137112,5.554,0.0023865,5.554,0.00374367
5.556,0.00117336,5.556,0.00213324,5.556,0.00346213
5.558,0.000817396,5.558,0.00173873,5.558,0.00301108
5.56,0.000703136,5.56,0.0016121,5.56,0.00287503
5.562,0.000619639,5.562,0.0014806,5.562,0.00272468
5.564,0.000569101,5.564,0.00135397,5.564,0.0025792
5.566,0.00052076,5.566,0.00123221,5.566,0.00243859
5.568,0.000336187,5.568,0.000837709,5.568,0.00198753
5.57,0.000250492,5.57,0.000706208,5.57,0.00183718
5.572,0.000160403,5.572,0.000564966,5.572,0.00168652
5.574,7.91E-05,5.574,0.000423725,5.574,0.00152643
5.576,-1.10E-05,5.576,0.000287354,5.576,0.00136178
5.578,-0.000331792,5.578,-0.000112019,5.578,0.000896434
5.58,-0.000450447,5.58,-0.00024352,5.58,0.000736659
5.582,-0.000558114,5.582,-0.000384762,5.582,0.000567143
5.584,-0.00063502,5.584,-0.000526003,5.584,0.000397627
5.586,-0.000711925,5.586,-0.000647763,5.586,0.000247593
5.588,-0.000856947,5.588,-0.000901024,5.588,-7.16E-05
5.59,-0.00100636,5.59,-0.00116403,5.59,-0.000400617
5.592,-0.00108766,5.592,-0.00129553,5.592,-0.000569817
5.594,-0.00115358,5.594,-0.00141729,5.594,-0.000729276
5.596,-0.0012195,5.596,-0.00152931,5.596,-0.000878994
5.598,-0.00129421,5.598,-0.0016462,5.598,-0.00102416
5.6,-0.0014656,5.6,-0.0018751,5.6,-0.00132847
5.602,-0.00166995,5.602,-0.00209914,5.602,-0.0016279
5.604,-0.00176883,5.604,-0.00221116,5.604,-0.00177762
5.606,-0.00185452,5.606,-0.00232805,5.606,-0.00193221
5.608,-0.00192483,5.608,-0.00243033,5.608,-0.00207219
5.61,-0.00199515,5.61,-0.00254235,5.61,-0.00223133
5.612,-0.00205887,5.612,-0.00264463,5.612,-0.00236188
5.614,-0.00219291,5.614,-0.00283944,5.614,-0.0026321
5.616,-0.00241044,5.616,-0.00313167,5.616,-0.00301857
5.618,-0.00248075,5.618,-0.0032242,5.618,-0.00313938
5.62,-0.0025269,5.62,-0.00331187,5.62,-0.00326475
5.622,-0.00255546,5.622,-0.00339467,5.622,-0.00337582
5.624,-0.00258402,5.624,-0.0034726,5.624,-0.00348202
5.626,-0.00264555,5.626,-0.00362845,5.626,-0.003685
5.628,-0.00273344,5.628,-0.00376969,5.628,-0.00388279
5.63,-0.00278398,5.63,-0.00384275,5.63,-0.00397469
5.632,-0.00283012,5.632,-0.00391093,5.632,-0.00407115
5.634,-0.00287627,5.634,-0.00397425,5.634,-0.00415332
5.636,-0.00292241,5.636,-0.00402782,5.636,-0.00423517
5.638,-0.00300591,5.638,-0.00412036,5.638,-0.00438425
5.64,-0.00307842,5.64,-0.00420316,5.64,-0.00451417
5.642,-0.00310918,5.642,-0.00424212,5.642,-0.00458141
5.644,-0.00312676,5.644,-0.00427621,5.644,-0.00463435
5.646,-0.00313994,5.646,-0.00430056,5.646,-0.00467756
5.648,-0.00315093,5.648,-0.00432492,5.648,-0.00472076
5.65,-0.0031751,5.65,-0.00435901,5.65,-0.00480197
5.652,-0.00320366,5.652,-0.00438336,5.652,-0.00486402
5.654,-0.00321685,5.654,-0.00438823,5.654,-0.00488774
5.656,-0.00322564,5.656,-0.00438823,5.656,-0.00490659
5.658,-0.00323003,5.658,-0.00438336,5.658,-0.00492057
5.66,-0.00323223,5.66,-0.00438336,5.66,-0.00493942
5.662,-0.00323223,5.662,-0.00437362,5.662,-0.00494853
5.664,-0.00323223,5.664,-0.00436388,5.664,-0.00494822
5.666,-0.00323223,5.666,-0.00435901,5.666,-0.00494335
5.668,-0.00323223,5.668,-0.00435901,5.668,-0.00494335
5.67,-0.00323223,5.67,-0.00435414,5.67,-0.00493848
5.672,-0.00323223,5.672,-0.0043444,5.672,-0.00492873
5.674,-0.00323003,5.674,-0.00431517,5.674,-0.00489951
5.676,-0.00322783,5.676,-0.00428108,5.676,-0.00486542
5.678,-0.00322783,5.678,-0.0042616,5.678,-0.00484594
5.68,-0.00322564,5.68,-0.00423725,5.68,-0.00482159
5.682,-0.00322344,5.682,-0.00420803,5.682,-0.00479236
5.684,-0.00321685,5.684,-0.0041788,5.684,-0.00476314
5.686,-0.00320586,5.686,-0.00413984,5.686,-0.00472418
5.688,-0.00315313,5.688,-0.00405217,5.688,-0.00463651
5.69,-0.0030103,5.69,-0.00389145,5.69,-0.00447579
5.692,-0.00295317,5.692,-0.003833,5.692,-0.00441734
5.694,-0.00290044,5.694,-0.00376969,5.694,-0.00435403
5.696,-0.00286528,5.696,-0.00371124,5.696,-0.00429558
5.698,-0.00283891,5.698,-0.00365767,5.698,-0.00424201
5.7,-0.00273344,5.7,-0.0034726,5.7,-0.00405693
5.702,-0.00267851,5.702,-0.00340928,5.702,-0.00399362
5.704,-0.00262138,5.704,-0.00334596,5.704,-0.0039303
5.706,-0.00255766,5.706,-0.00328265,5.706,-0.00386699
5.708,-0.00248515,5.708,-0.00321933,5.708,-0.00380367
5.71,-0.00230497,5.71,-0.00307809,5.71,-0.00366243
5.712,-0.00208304,5.712,-0.00292224,5.712,-0.00350658
5.714,-0.00197098,5.714,-0.00284431,5.714,-0.00342865
5.716,-0.00188528,5.716,-0.00276152,5.716,-0.00334585
5.718,-0.00183035,5.718,-0.00268359,5.718,-0.00326793
5.72,-0.0017908,5.72,-0.00261053,5.72,-0.00319487
5.722,-0.00170071,5.722,-0.00244007,5.722,-0.00302441
5.724,-0.0015491,5.724,-0.00225987,5.724,-0.0028442
5.726,-0.00145022,5.726,-0.00215759,5.726,-0.00274192
5.728,-0.00134475,5.728,-0.00206018,5.728,-0.00264452
5.73,-0.00124147,5.73,-0.0019579,5.73,-0.00254224
5.732,-0.00113381,5.732,-0.00186049,5.732,-0.00244483
5.734,-0.000907485,5.734,-0.00167055,5.734,-0.00225488
5.736,-0.000670177,5.736,-0.00146599,5.736,-0.00205033
5.738,-0.000558114,5.738,-0.00135397,5.738,-0.00193831
5.74,-0.000483406,5.74,-0.00124682,5.74,-0.00183116
5.742,-0.00043946,5.742,-0.00115916,5.742,-0.00174349
5.744,-0.000406501,5.744,-0.00106175,5.744,-0.00164608
5.746,-0.000303227,5.746,-0.000866931,5.746,-0.00146069
5.748,-0.000109865,5.748,-0.000647763,5.748,-0.00124153
5.75,2.42E-05,5.75,-0.000540614,5.75,-0.00113438
5.752,0.000156008,5.752,-0.000428595,5.752,-0.00102236
5.754,0.000281254,5.754,-0.000316576,5.754,-0.000910338
5.756,0.000397711,5.756,-0.000214298,5.756,-0.00080806
5.758,0.000615244,5.758,0,5.758,-0.000593762
5.76,0.000806409,5.76,0.000233779,5.76,-0.000359983
5.762,0.000887709,5.762,0.000355539,5.762,-0.000238223
5.764,0.000940444,5.764,0.000472429,5.764,-0.000121334
5.766,0.000973404,5.766,0.000589318,5.766,-4.44E-06
5.768,0.00100856,5.768,0.000696467,5.768,0.000102705
5.77,0.00113161,5.77,0.000925376,5.77,0.000331614
5.772,0.00134914,5.772,0.00115428,5.772,0.000560522
5.774,0.00147878,5.774,0.0012663,5.774,0.000672542
5.776,0.00160623,5.776,0.00139293,5.776,0.000799172
5.778,0.00171389,5.778,0.00150982,5.778,0.000916062
5.78,0.00180398,5.78,0.0016121,5.78,0.00102776
5.782,0.00188309,5.782,0.00171438,5.782,0.00113947
5.784,0.00202371,5.784,0.00191894,5.784,0.00135345
5.786,0.00222367,5.786,0.00224525,5.786,0.00170804
5.788,0.00228299,5.788,0.00233779,5.788,0.00181
5.79,0.00232255,5.79,0.00242059,5.79,0.00191165
5.792,0.00234012,5.792,0.00250826,5.792,0.00200874
5.794,0.0023621,5.794,0.00258618,5.794,0.00209609
5.796,0.00251151,5.796,0.0028297,5.796,0.00240559
5.798,0.00259062,5.798,0.00290763,5.798,0.00251179
5.8,0.00267851,5.8,0.00300017,5.8,0.00264202
5.802,0.00275322,5.802,0.00307322,5.802,0.00274335
5.804,0.00282133,5.804,0.00315115,5.804,0.00285898
5.806,0.0029268,5.806,0.00327291,5.806,0.00305614
5.808,0.00299492,5.808,0.0033898,5.808,0.00325785
5.81,0.00301689,5.81,0.0034385,5.81,0.00335368
5.812,0.00302788,5.812,0.00349208,5.812,0.0034638
5.814,0.00303447,5.814,0.00352617,5.814,0.00354502
5.816,0.00304546,5.816,0.00355539,5.816,0.00363079
5.818,0.00306743,5.818,0.00359436,5.818,0.00371688
5.82,0.00313994,5.82,0.0036528,5.82,0.00389784
5.822,0.00324102,5.822,0.00369663,5.822,0.00405478
5.824,0.00329375,5.824,0.00371612,5.824,0.00414023
5.826,0.00333111,5.826,0.0037356,5.826,0.00422569
5.828,0.00334649,5.828,0.00374534,5.828,0.00429198
5.83,0.00334869,5.83,0.00375508,5.83,0.00436769
5.832,0.00334649,5.832,0.00375995,5.832,0.00442911
5.834,0.00335088,5.834,0.00377456,5.834,0.00455682
5.836,0.00335088,5.836,0.00378917,5.836,0.00473165
5.838,0.00335088,5.838,0.00379404,5.838,0.00478365
5.84,0.00335088,5.84,0.00379891,5.84,0.00483564
5.842,0.00334869,5.842,0.00380865,5.842,0.00488308
