"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Top Plate, Vehicle Body (m)","Amplitude - Top Plate, Vehicle Body (m)","Time - Middle Plate, VehicleTire (m)","Amplitude - Middle Plate, VehicleTire (m)"
2.014,0.00966812,2.014,0.00481199,2.014,0.00582987
2.016,0.00966812,2.016,0.00464076,2.016,0.00578116
2.018,0.00966812,2.018,0.00449326,2.018,0.00573733
2.02,0.00966812,2.02,0.00435062,2.02,0.00569837
2.022,0.00966812,2.022,0.00422228,2.022,0.00566428
2.024,0.00966812,2.024,0.00410336,2.024,0.00563018
2.026,0.00966812,2.026,0.00399387,2.026,0.00559609
2.028,0.00966812,2.028,0.00389868,2.028,0.00556687
2.03,0.00966812,2.03,0.00380348,2.03,0.00553764
2.032,0.00966812,2.032,0.00372258,2.032,0.00551329
2.034,0.00966812,2.034,0.00364655,2.034,0.00549381
2.036,0.00966812,2.036,0.00357507,2.036,0.00546946
2.038,0.00966812,2.038,0.00352276,2.038,0.00545485
2.04,0.00966812,2.04,0.00347077,2.04,0.00544998
2.042,0.00966812,2.042,0.00343307,2.042,0.00544998
2.044,0.00966812,2.044,0.00340024,2.044,0.00545485
2.046,0.00966812,2.046,0.00337228,2.046,0.00546459
2.048,0.00966812,2.048,0.0033492,2.048,0.0054792
2.05,0.00966812,2.05,0.00334527,2.05,0.00550355
2.052,0.00966812,2.052,0.00334654,2.052,0.00554252
2.054,0.00966812,2.054,0.0033621,2.054,0.00558635
2.056,0.00966812,2.056,0.00338253,2.056,0.00563505
2.058,0.00966812,2.058,0.0034127,2.058,0.0056935
2.06,0.00966812,2.06,0.00345748,2.06,0.00576655
2.062,0.00966812,2.062,0.00350713,2.062,0.00584448
2.064,0.00966812,2.064,0.00356165,2.064,0.00592728
2.066,0.00966812,2.066,0.00364021,2.066,0.00602468
2.068,0.00966812,2.068,0.00371421,2.068,0.00612696
2.07,0.00966812,2.07,0.00380251,2.07,0.00623411
2.072,0.00966812,2.072,0.00388139,2.072,0.00634126
2.074,0.00966812,2.074,0.00397943,2.074,0.00645815
2.076,0.00966812,2.076,0.00407747,2.076,0.00657504
2.078,0.00966812,2.078,0.00419467,2.078,0.00670167
2.08,0.00966812,2.08,0.00429271,2.08,0.00681856
2.082,0.00966812,2.082,0.00440505,2.082,0.00694032
2.084,0.00966812,2.084,0.00452681,2.084,0.00706208
2.086,0.00966812,2.086,0.0046437,2.086,0.00717897
2.088,0.00966812,2.088,0.00476059,2.088,0.00729586
2.09,0.00966812,2.09,0.00488235,2.09,0.00741762
2.092,0.00966812,2.092,0.00499924,2.092,0.00753451
2.094,0.00966812,2.094,0.005121,2.094,0.00765627
2.096,0.00966812,2.096,0.00526161,2.096,0.00777803
2.098,0.00966812,2.098,0.00540709,2.098,0.00790466
2.1,0.00966812,2.1,0.00555712,2.1,0.00802642
2.102,0.00966812,2.102,0.00570229,2.102,0.00814331
2.104,0.00966812,2.104,0.00586174,2.104,0.00826507
2.106,0.00966812,2.106,0.00600691,2.106,0.00838196
2.108,0.00966812,2.108,0.00616637,2.108,0.00850372
2.11,0.00966812,2.11,0.00633525,2.11,0.00862548
2.112,0.00966812,2.112,0.00651356,2.112,0.00874724
2.114,0.00966812,2.114,0.0066727,2.114,0.00885926
2.116,0.00966812,2.116,0.00685557,2.116,0.00897615
2.118,0.00966812,2.118,0.00703356,2.118,0.00908817
2.12,0.00966812,2.12,0.00722098,2.12,0.00920019
2.122,0.00966812,2.122,0.00739865,2.122,0.00930246
2.124,0.00966812,2.124,0.00758089,2.124,0.00939987
2.126,0.00966812,2.126,0.00776312,2.126,0.00949728
2.128,0.00966812,2.128,0.0079499,2.128,0.00958982
2.13,0.00966812,2.13,0.00814124,2.13,0.00967748
2.132,0.00966812,2.132,0.00832771,2.132,0.00976028
2.134,0.00966812,2.134,0.00849957,2.134,0.00982847
2.136,0.00966812,2.136,0.00868085,2.136,0.00989665
2.138,0.00966812,2.138,0.00886182,2.138,0.0099551
2.14,0.00966812,2.14,0.00903336,2.14,0.0100135
2.142,0.00966812,2.142,0.00920459,2.142,0.0100622
2.144,0.00966812,2.144,0.00936608,2.144,0.0101012
2.146,0.00966812,2.146,0.00953243,2.146,0.010145
2.148,0.00966812,2.148,0.00968905,2.148,0.0101791
2.15,0.00966812,2.15,0.00984079,2.15,0.0102084
2.152,0.00966812,2.152,0.00998767,2.152,0.0102327
2.154,0.00966812,2.154,0.0101251,2.154,0.0102571
2.156,0.00966812,2.156,0.0102671,2.156,0.0102765
2.158,0.00966812,2.158,0.0104046,2.158,0.0103009
2.16,0.00966812,2.16,0.010542,2.16,0.0103252
2.162,0.00966812,2.162,0.01067,2.162,0.0103496
2.164,0.00966812,2.164,0.0107932,2.164,0.0103691
2.166,0.00966812,2.166,0.0109212,2.166,0.0103934
2.168,0.00966812,2.168,0.0110255,2.168,0.0104129
2.17,0.00966812,2.17,0.0111441,2.17,0.0104373
2.172,0.00966812,2.172,0.0112439,2.172,0.0104616
2.174,0.00966812,2.174,0.0113531,2.174,0.010486
2.176,0.00966812,2.176,0.0114482,2.176,0.0105152
2.178,0.00966812,2.178,0.0115386,2.178,0.0105395
2.18,0.00966812,2.18,0.0116338,2.18,0.0105688
2.182,0.00966812,2.182,0.0117147,2.182,0.0105931
2.184,0.00966812,2.184,0.0117813,2.184,0.0106126
2.186,0.00966812,2.186,0.0118479,2.186,0.0106321
2.188,0.00966812,2.188,0.0119051,2.188,0.0106516
2.19,0.00966812,2.19,0.0119574,2.19,0.0106662
2.192,0.00966812,2.192,0.0120003,2.192,0.0106808
2.194,0.00966812,2.194,0.0120334,2.194,0.0106857
2.196,0.00966812,2.196,0.0120665,2.196,0.0106905
2.198,0.00966812,2.198,0.0120854,2.198,0.0106905
2.2,0.00966812,2.2,0.0120994,2.2,0.0106857
2.202,0.00966812,2.202,0.0121134,2.202,0.0106808
2.204,0.00966812,2.204,0.012113,2.204,0.010671
2.206,0.00966812,2.206,0.0121173,2.206,0.0106564
2.208,0.00966812,2.208,0.0121121,2.208,0.0106418
2.21,0.00966812,2.21,0.0120926,2.21,0.0106223
2.212,0.00966812,2.212,0.0120731,2.212,0.0106029
2.214,0.00966812,2.214,0.0120631,2.214,0.0105834
2.216,0.00966812,2.216,0.0120387,2.216,0.010559
2.218,0.00966812,2.218,0.0120192,2.218,0.0105395
2.22,0.00966812,2.22,0.0119949,2.22,0.0105152
2.222,0.00966812,2.222,0.0119657,2.222,0.010486
2.224,0.00966812,2.224,0.0119413,2.224,0.0104616
2.226,0.00966812,2.226,0.0119072,2.226,0.0104275
2.228,0.00966812,2.228,0.011878,2.228,0.0103983
2.23,0.00966812,2.23,0.011839,2.23,0.0103593
2.232,0.00966812,2.232,0.0118001,2.232,0.0103204
2.234,0.00966812,2.234,0.0117611,2.234,0.0102814
2.236,0.00966812,2.236,0.0117221,2.236,0.0102425
2.238,0.00966812,2.238,0.0116783,2.238,0.0101986
2.24,0.00966812,2.24,0.0116247,2.24,0.010145
2.242,0.00966812,2.242,0.0115712,2.242,0.0100915
2.244,0.00966812,2.244,0.0115127,2.244,0.010033
2.246,0.00966812,2.246,0.0114494,2.246,0.00996971
2.248,0.00966812,2.248,0.0113861,2.248,0.00990639
2.25,0.00966812,2.25,0.0113228,2.25,0.00984308
2.252,0.00966812,2.252,0.0112546,2.252,0.00977489
2.254,0.00966812,2.254,0.0111864,2.254,0.00970671
2.256,0.00966812,2.256,0.0111133,2.256,0.00963365
2.258,0.00966812,2.258,0.0110354,2.258,0.00955572
2.26,0.00966812,2.26,0.0109624,2.26,0.00948267
2.262,0.00966812,2.262,0.0108799,2.262,0.00940961
2.264,0.00966812,2.264,0.0107925,2.264,0.00933169
2.266,0.00966812,2.266,0.0106958,2.266,0.00925376
2.268,0.00966812,2.268,0.0106038,2.268,0.0091807
2.27,0.00966812,2.27,0.0105119,2.27,0.00910765
2.272,0.00966812,2.272,0.0104249,2.272,0.00903946
2.274,0.00966812,2.274,0.0103427,2.274,0.00897615
2.276,0.00966812,2.276,0.010256,2.276,0.0089177
2.278,0.00966812,2.278,0.0101644,2.278,0.00885439
2.28,0.00966812,2.28,0.0100732,2.28,0.00880081
2.282,0.00966812,2.282,0.00998189,2.282,0.00874724
2.284,0.00966812,2.284,0.00989548,2.284,0.00869853
2.286,0.00966812,2.286,0.00980908,2.286,0.00864983
2.288,0.00966812,2.288,0.00972299,2.288,0.00861087
2.29,0.00966812,2.29,0.00963691,2.29,0.0085719
2.292,0.00966812,2.292,0.00954626,2.292,0.00853781
2.294,0.00966812,2.294,0.00945562,2.294,0.00850372
2.296,0.00966812,2.296,0.00937441,2.296,0.00846963
2.298,0.00966812,2.298,0.00927434,2.298,0.00843553
2.3,0.00966812,2.3,0.00918857,2.3,0.00840631
2.302,0.00966812,2.302,0.0090885,2.302,0.00837222
2.304,0.00966812,2.304,0.00899786,2.304,0.00833812
2.306,0.00966812,2.306,0.00890754,2.306,0.00831377
2.308,0.00966812,2.308,0.00882663,2.308,0.00828942
2.31,0.00966812,2.31,0.00874118,2.31,0.00826994
2.312,0.00966812,2.312,0.00866028,2.312,0.00824559
2.314,0.00966812,2.314,0.00856995,2.314,0.00822124
2.316,0.00966812,2.316,0.0084845,2.316,0.00820175
2.318,0.00966812,2.318,0.00839417,2.318,0.0081774
2.32,0.00966812,2.32,0.00831814,2.32,0.00815792
2.322,0.00966812,2.322,0.00824698,2.322,0.00814331
2.324,0.00966812,2.324,0.00818069,2.324,0.00813357
2.326,0.00966812,2.326,0.0081144,2.326,0.00812383
2.328,0.00966812,2.328,0.00804811,2.328,0.00811409
2.33,0.00966812,2.33,0.00799612,2.33,0.00810922
2.332,0.00966812,2.332,0.00793925,2.332,0.00809948
2.334,0.00966812,2.334,0.00789668,2.334,0.0080946
2.336,0.00966812,2.336,0.00784956,2.336,0.0080946
2.338,0.00966812,2.338,0.00781186,2.338,0.0080946
2.34,0.00966812,2.34,0.00776929,2.34,0.00808973
2.342,0.00966812,2.342,0.00773159,2.342,0.00808973
2.344,0.00966812,2.344,0.00770332,2.344,0.00808973
2.346,0.00966812,2.346,0.00767504,2.346,0.00808973
2.348,0.00966812,2.348,0.00765619,2.348,0.00808973
2.35,0.00966812,2.35,0.00763734,2.35,0.00808973
2.352,0.00966812,2.352,0.00761849,2.352,0.00808973
2.354,0.00966812,2.354,0.00759964,2.354,0.00808973
2.356,0.00966812,2.356,0.00759022,2.356,0.00808973
2.358,0.00966812,2.358,0.00757137,2.358,0.00808973
2.36,0.00966812,2.36,0.00757137,2.36,0.00808973
2.362,0.00966812,2.362,0.00756195,2.362,0.00808973
2.364,0.00966812,2.364,0.00756195,2.364,0.00808973
2.366,0.00966812,2.366,0.00756195,2.366,0.00808973
2.368,0.00966812,2.368,0.00755739,2.368,0.0080946
2.37,0.00966812,2.37,0.00756226,2.37,0.00809948
2.372,0.00966812,2.372,0.007572,2.372,0.00810922
2.374,0.00966812,2.374,0.00757687,2.374,0.00811409
2.376,0.00966812,2.376,0.00758174,2.376,0.00811896
2.378,0.00966812,2.378,0.00759148,2.378,0.0081287
2.38,0.00966812,2.38,0.0076061,2.38,0.00814331
2.382,0.00966812,2.382,0.00762071,2.382,0.00815792
2.384,0.00966812,2.384,0.00764019,2.384,0.0081774
2.386,0.00966812,2.386,0.00765967,2.386,0.00819688
2.388,0.00966812,2.388,0.00768402,2.388,0.00822124
2.39,0.00966812,2.39,0.00770837,2.39,0.00824559
2.392,0.00966812,2.392,0.00773273,2.392,0.00826994
2.394,0.00966812,2.394,0.00776195,2.394,0.00829916
2.396,0.00966812,2.396,0.00779117,2.396,0.00832838
2.398,0.00966812,2.398,0.00782039,2.398,0.00835761
2.4,0.00966812,2.4,0.00785449,2.4,0.0083917
2.402,0.00966812,2.402,0.00788371,2.402,0.00842092
2.404,0.00966812,2.404,0.00791293,2.404,0.00845014
2.406,0.00966812,2.406,0.00794702,2.406,0.00848424
2.408,0.00966812,2.408,0.00797625,2.408,0.00851346
2.41,0.00966812,2.41,0.00801034,2.41,0.00854755
2.412,0.00966812,2.412,0.00803956,2.412,0.00857677
2.414,0.00966812,2.414,0.00807365,2.414,0.00861087
2.416,0.00966812,2.416,0.00810288,2.416,0.00864009
2.418,0.00966812,2.418,0.0081321,2.418,0.00866931
2.42,0.00966812,2.42,0.00816132,2.42,0.00869853
2.422,0.00966812,2.422,0.00819054,2.422,0.00872776
2.424,0.00966812,2.424,0.00821977,2.424,0.00875698
2.426,0.00966812,2.426,0.00825386,2.426,0.00879107
2.428,0.00966812,2.428,0.00828795,2.428,0.00882516
2.43,0.00966812,2.43,0.00832204,2.43,0.00885926
2.432,0.00966812,2.432,0.00836556,2.432,0.00889335
2.434,0.00966812,2.434,0.00839478,2.434,0.00892257
2.436,0.00966812,2.436,0.00843343,2.436,0.0089518
2.438,0.00966812,2.438,0.00846752,2.438,0.00898589
2.44,0.00966812,2.44,0.00850617,2.44,0.00901511
2.442,0.00966812,2.442,0.00854969,2.442,0.0090492
2.444,0.00966812,2.444,0.00858834,2.444,0.00907843
2.446,0.00966812,2.446,0.00862698,2.446,0.00910765
2.448,0.00966812,2.448,0.00866563,2.448,0.00913687
2.45,0.00966812,2.45,0.00869941,2.45,0.00916122
2.452,0.00966812,2.452,0.00874261,2.452,0.00918557
2.454,0.00966812,2.454,0.00877639,2.454,0.00920993
2.456,0.00966812,2.456,0.00881472,2.456,0.00922941
2.458,0.00966812,2.458,0.00885305,2.458,0.00924889
2.46,0.00966812,2.46,0.00888651,2.46,0.0092635
2.462,0.00966812,2.462,0.00891997,2.462,0.00927811
2.464,0.00966812,2.464,0.00894856,2.464,0.00928785
2.466,0.00966812,2.466,0.00897715,2.466,0.00929759
2.468,0.00966812,2.468,0.0090103,2.468,0.00930246
2.47,0.00966812,2.47,0.00903402,2.47,0.00930733
2.472,0.00966812,2.472,0.00906229,2.472,0.00930733
2.474,0.00966812,2.474,0.00909056,2.474,0.00930733
2.476,0.00966812,2.476,0.00910941,2.476,0.00930733
2.478,0.00966812,2.478,0.00913769,2.478,0.00930733
2.48,0.00966812,2.48,0.00916109,2.48,0.00930246
2.482,0.00966812,2.482,0.0091845,2.482,0.00929759
2.484,0.00966812,2.484,0.0092079,2.484,0.00929272
2.486,0.00966812,2.486,0.00922675,2.486,0.00929272
2.488,0.00966812,2.488,0.00925015,2.488,0.00928785
2.49,0.00966812,2.49,0.00927356,2.49,0.00928298
2.492,0.00966812,2.492,0.00928754,2.492,0.00927811
2.494,0.00966812,2.494,0.00930152,2.494,0.00927324
2.496,0.00966812,2.496,0.00932492,2.496,0.00926837
2.498,0.00966812,2.498,0.0093389,2.498,0.0092635
2.5,0.00966812,2.5,0.00934832,2.5,0.0092635
2.502,0.00966812,2.502,0.0093623,2.502,0.00925863
2.504,0.00966812,2.504,0.00936686,2.504,0.00925376
2.506,0.00966812,2.506,0.00938084,2.506,0.00924889
2.508,0.00966812,2.508,0.00939026,2.508,0.00924889
2.51,0.00966812,2.51,0.00939969,2.51,0.00924889
2.512,0.00966812,2.512,0.00939969,2.512,0.00924889
2.514,0.00966812,2.514,0.00940424,2.514,0.00924402
2.516,0.00966812,2.516,0.00940424,2.516,0.00924402
2.518,0.00966812,2.518,0.0093945,2.518,0.00923428
2.52,0.00966812,2.52,0.00938963,2.52,0.00922941
2.522,0.00966812,2.522,0.00938476,2.522,0.00922454
2.524,0.00966812,2.524,0.00938476,2.524,0.00922454
2.526,0.00966812,2.526,0.00937989,2.526,0.00921967
2.528,0.00966812,2.528,0.00937502,2.528,0.0092148
2.53,0.00966812,2.53,0.00937015,2.53,0.00920993
2.532,0.00966812,2.532,0.00936528,2.532,0.00920506
2.534,0.00966812,2.534,0.00936041,2.534,0.00920019
2.536,0.00966812,2.536,0.00935554,2.536,0.00919532
2.538,0.00966812,2.538,0.0093458,2.538,0.00918557
2.54,0.00966812,2.54,0.00933606,2.54,0.00917583
2.542,0.00966812,2.542,0.00933118,2.542,0.00917096
2.544,0.00966812,2.544,0.00932144,2.544,0.00916122
2.546,0.00966812,2.546,0.0093117,2.546,0.00915148
2.548,0.00966812,2.548,0.00930196,2.548,0.00914174
2.55,0.00966812,2.55,0.00929222,2.55,0.009132
2.552,0.00966812,2.552,0.00928248,2.552,0.00912226
2.554,0.00966812,2.554,0.00927274,2.554,0.00911252
2.556,0.00966812,2.556,0.009263,2.556,0.00910278
2.558,0.00966812,2.558,0.00925326,2.558,0.00909304
2.56,0.00966812,2.56,0.00924352,2.56,0.0090833
2.562,0.00966812,2.562,0.00923378,2.562,0.00907356
2.564,0.00966812,2.564,0.00922404,2.564,0.00906381
2.566,0.00966812,2.566,0.00920942,2.566,0.0090492
2.568,0.00966812,2.568,0.00919968,2.568,0.00903946
2.57,0.00966812,2.57,0.00919481,2.57,0.00903459
2.572,0.00966812,2.572,0.00918507,2.572,0.00902485
2.574,0.00966812,2.574,0.00917046,2.574,0.00901024
2.576,0.00966812,2.576,0.00916072,2.576,0.0090005
2.578,0.00966812,2.578,0.00915098,2.578,0.00899076
2.58,0.00966812,2.58,0.00913637,2.58,0.00897615
2.582,0.00966812,2.582,0.00912663,2.582,0.00896641
2.584,0.00966812,2.584,0.00911689,2.584,0.00895667
2.586,0.00966812,2.586,0.00910715,2.586,0.00894692
2.588,0.00967032,2.588,0.00909741,2.588,0.00893718
2.59,0.00967032,2.59,0.00908766,2.59,0.00892744
2.592,0.00967032,2.592,0.00907792,2.592,0.0089177
2.594,0.00967032,2.594,0.00906818,2.594,0.00890796
2.596,0.00967032,2.596,0.00906331,2.596,0.00890309
2.598,0.00967032,2.598,0.00905357,2.598,0.00889335
2.6,0.00967032,2.6,0.0090487,2.6,0.00888848
2.602,0.00967032,2.602,0.00903896,2.602,0.00887874
2.604,0.00967032,2.604,0.00903409,2.604,0.00887387
2.606,0.00967032,2.606,0.00902922,2.606,0.008869
2.608,0.00967032,2.608,0.00902435,2.608,0.00886413
2.61,0.00967032,2.61,0.00901948,2.61,0.00885926
2.612,0.00967032,2.612,0.00901948,2.612,0.00885926
2.614,0.00967032,2.614,0.00901461,2.614,0.00885439
2.616,0.00967032,2.616,0.00900974,2.616,0.00884952
2.618,0.00967032,2.618,0.00900974,2.618,0.00884952
2.62,0.00967032,2.62,0.00900487,2.62,0.00884465
2.622,0.00967032,2.622,0.00900487,2.622,0.00884465
2.624,0.00967032,2.624,0.009,2.624,0.00883978
2.626,0.00967032,2.626,0.009,2.626,0.00883978
2.628,0.00967032,2.628,0.00899513,2.628,0.00883491
2.63,0.00967032,2.63,0.00899513,2.63,0.00883491
2.632,0.00967032,2.632,0.00899513,2.632,0.00883491
2.634,0.00967032,2.634,0.00899513,2.634,0.00883491
2.636,0.00967032,2.636,0.00899513,2.636,0.00883491
2.638,0.00967032,2.638,0.00899026,2.638,0.00883004
2.64,0.00967032,2.64,0.00899026,2.64,0.00883004
2.642,0.00967032,2.642,0.00899513,2.642,0.00883491
2.644,0.00967032,2.644,0.00899513,2.644,0.00883491
2.646,0.00967032,2.646,0.009,2.646,0.00883978
2.648,0.00967032,2.648,0.009,2.648,0.00883978
2.65,0.00967032,2.65,0.00900487,2.65,0.00884465
2.652,0.00967032,2.652,0.00900974,2.652,0.00884952
2.654,0.00967032,2.654,0.00901461,2.654,0.00885439
2.656,0.00967032,2.656,0.00901948,2.656,0.00885926
2.658,0.00967032,2.658,0.00902435,2.658,0.00886413
2.66,0.00967032,2.66,0.00902922,2.66,0.008869
2.662,0.00967032,2.662,0.00903409,2.662,0.00887387
2.664,0.00967032,2.664,0.00904383,2.664,0.00888361
2.666,0.00967032,2.666,0.0090487,2.666,0.00888848
2.668,0.00967032,2.668,0.00905357,2.668,0.00889335
2.67,0.00967032,2.67,0.00905844,2.67,0.00889822
2.672,0.00967032,2.672,0.00906331,2.672,0.00890309
2.674,0.00967032,2.674,0.00906818,2.674,0.00890796
2.676,0.00967032,2.676,0.00907305,2.676,0.00891283
2.678,0.00967032,2.678,0.00907792,2.678,0.0089177
2.68,0.00967032,2.68,0.00908279,2.68,0.00892257
2.682,0.00967032,2.682,0.00908766,2.682,0.00892744
2.684,0.00967032,2.684,0.00908766,2.684,0.00892744
2.686,0.00967032,2.686,0.00909254,2.686,0.00893231
2.688,0.00967032,2.688,0.00909741,2.688,0.00893718
2.69,0.00967032,2.69,0.00909741,2.69,0.00893718
2.692,0.00967032,2.692,0.00909741,2.692,0.00893718
2.694,0.00967032,2.694,0.00910228,2.694,0.00894205
2.696,0.00967032,2.696,0.00910228,2.696,0.00894205
2.698,0.00967032,2.698,0.00910715,2.698,0.00894692
2.7,0.00967032,2.7,0.00910715,2.7,0.00894692
2.702,0.00967032,2.702,0.00911202,2.702,0.0089518
2.704,0.00967032,2.704,0.00911202,2.704,0.0089518
2.706,0.00967032,2.706,0.00911202,2.706,0.0089518
2.708,0.00967032,2.708,0.00911689,2.708,0.00895667
2.71,0.00967032,2.71,0.00911689,2.71,0.00895667
2.712,0.00967032,2.712,0.00911689,2.712,0.00895667
2.714,0.00967032,2.714,0.00912176,2.714,0.00896154
2.716,0.00967032,2.716,0.00912176,2.716,0.00896154
2.718,0.00967032,2.718,0.00912176,2.718,0.00896154
2.72,0.00967032,2.72,0.00912176,2.72,0.00896154
2.722,0.00967032,2.722,0.00912176,2.722,0.00896154
2.724,0.00967032,2.724,0.00912176,2.724,0.00896154
2.726,0.00967032,2.726,0.00912176,2.726,0.00896154
2.728,0.00967032,2.728,0.00912176,2.728,0.00896154
2.73,0.00967032,2.73,0.00911689,2.73,0.00895667
2.732,0.00967032,2.732,0.00911689,2.732,0.00895667
2.734,0.00967032,2.734,0.00911202,2.734,0.0089518
2.736,0.00967032,2.736,0.00911202,2.736,0.0089518
2.738,0.00967032,2.738,0.00910715,2.738,0.00894692
2.74,0.00967032,2.74,0.00910715,2.74,0.00894692
2.742,0.00967032,2.742,0.00910228,2.742,0.00894205
2.744,0.00967032,2.744,0.00909741,2.744,0.00893718
2.746,0.00967032,2.746,0.00909741,2.746,0.00893718
2.748,0.00967032,2.748,0.00909254,2.748,0.00893231
2.75,0.00967032,2.75,0.00909254,2.75,0.00893231
2.752,0.00967032,2.752,0.00909254,2.752,0.00893231
2.754,0.00967032,2.754,0.00908766,2.754,0.00892744
2.756,0.00967032,2.756,0.00908766,2.756,0.00892744
2.758,0.00967032,2.758,0.00908766,2.758,0.00892744
2.76,0.00967032,2.76,0.00908766,2.76,0.00892744
2.762,0.00967032,2.762,0.00908279,2.762,0.00892257
2.764,0.00967032,2.764,0.00908279,2.764,0.00892257
2.766,0.00967032,2.766,0.00908279,2.766,0.00892257
2.768,0.00967032,2.768,0.00908279,2.768,0.00892257
2.77,0.00967032,2.77,0.00908279,2.77,0.00892257
2.772,0.00967032,2.772,0.00908279,2.772,0.00892257
2.774,0.00967032,2.774,0.00908279,2.774,0.00892257
2.776,0.00967032,2.776,0.00908279,2.776,0.00892257
2.778,0.00967032,2.778,0.00908279,2.778,0.00892257
2.78,0.00967032,2.78,0.00908279,2.78,0.00892257
2.782,0.00967032,2.782,0.00908279,2.782,0.00892257
2.784,0.00967032,2.784,0.00908279,2.784,0.00892257
2.786,0.00967032,2.786,0.00908279,2.786,0.00892257
2.788,0.00967032,2.788,0.00908279,2.788,0.00892257
2.79,0.00967032,2.79,0.00908279,2.79,0.00892257
2.792,0.00967032,2.792,0.00908279,2.792,0.00892257
2.794,0.00967032,2.794,0.00908279,2.794,0.00892257
2.796,0.00967032,2.796,0.00908279,2.796,0.00892257
2.798,0.00967032,2.798,0.00908279,2.798,0.00892257
2.8,0.00967032,2.8,0.00908279,2.8,0.00892257
2.802,0.00967032,2.802,0.00908279,2.802,0.00892257
2.804,0.00967032,2.804,0.00908766,2.804,0.00892744
2.806,0.00967032,2.806,0.00908766,2.806,0.00892744
2.808,0.00967032,2.808,0.00908766,2.808,0.00892744
2.81,0.00967032,2.81,0.00908766,2.81,0.00892744
2.812,0.00967032,2.812,0.00908766,2.812,0.00892744
2.814,0.00967032,2.814,0.00909254,2.814,0.00893231
2.816,0.00967032,2.816,0.00909254,2.816,0.00893231
2.818,0.00967032,2.818,0.00909254,2.818,0.00893231
2.82,0.00967032,2.82,0.00909741,2.82,0.00893718
2.822,0.00967032,2.822,0.00909741,2.822,0.00893718
2.824,0.00967032,2.824,0.00909741,2.824,0.00893718
2.826,0.00967032,2.826,0.00909741,2.826,0.00893718
2.828,0.00967032,2.828,0.00909741,2.828,0.00893718
2.83,0.00967032,2.83,0.00909741,2.83,0.00893718
2.832,0.00967032,2.832,0.00909741,2.832,0.00893718
2.834,0.00967032,2.834,0.00909741,2.834,0.00893718
2.836,0.00967032,2.836,0.00909741,2.836,0.00893718
2.838,0.00967032,2.838,0.00909741,2.838,0.00893718
2.84,0.00967032,2.84,0.00909741,2.84,0.00893718
2.842,0.00967032,2.842,0.00909741,2.842,0.00893718
2.844,0.00967032,2.844,0.00909741,2.844,0.00893718
2.846,0.00967032,2.846,0.00909741,2.846,0.00893718
2.848,0.00967032,2.848,0.00909741,2.848,0.00893718
2.85,0.00967032,2.85,0.00909741,2.85,0.00893718
2.852,0.00967032,2.852,0.00909741,2.852,0.00893718
2.854,0.00967032,2.854,0.00909254,2.854,0.00893231
2.856,0.00967032,2.856,0.00909254,2.856,0.00893231
2.858,0.00967032,2.858,0.00909254,2.858,0.00893231
2.86,0.00967032,2.86,0.00909254,2.86,0.00893231
2.862,0.00967032,2.862,0.00909254,2.862,0.00893231
2.864,0.00967032,2.864,0.00909254,2.864,0.00893231
2.866,0.00967032,2.866,0.00909254,2.866,0.00893231
2.868,0.00967032,2.868,0.00909254,2.868,0.00893231
2.87,0.00967032,2.87,0.00909254,2.87,0.00893231
2.872,0.00967032,2.872,0.00909254,2.872,0.00893231
2.874,0.00967032,2.874,0.00909254,2.874,0.00893231
2.876,0.00967032,2.876,0.00909254,2.876,0.00893231
2.878,0.00967032,2.878,0.00909254,2.878,0.00893231
2.88,0.00967032,2.88,0.00909254,2.88,0.00893231
2.882,0.00967032,2.882,0.00909254,2.882,0.00893231
2.884,0.00967032,2.884,0.00909254,2.884,0.00893231
2.886,0.00967032,2.886,0.00909254,2.886,0.00893231
2.888,0.00967032,2.888,0.00909254,2.888,0.00893231
2.89,0.00967032,2.89,0.00909254,2.89,0.00893231
2.892,0.00967032,2.892,0.00909254,2.892,0.00893231
2.894,0.00967032,2.894,0.00909254,2.894,0.00893231
2.896,0.00967032,2.896,0.00909254,2.896,0.00893231
2.898,0.00967032,2.898,0.00909254,2.898,0.00893231
2.9,0.00967032,2.9,0.00909254,2.9,0.00893231
2.902,0.00967032,2.902,0.00909254,2.902,0.00893231
2.904,0.00967032,2.904,0.00909254,2.904,0.00893231
2.906,0.00967032,2.906,0.00909254,2.906,0.00893231
2.908,0.00967032,2.908,0.00909254,2.908,0.00893231
2.91,0.00967032,2.91,0.00909254,2.91,0.00893231
2.912,0.00967032,2.912,0.00909254,2.912,0.00893231
2.914,0.00967032,2.914,0.00909254,2.914,0.00893231
2.916,0.00967032,2.916,0.00909254,2.916,0.00893231
2.918,0.00967032,2.918,0.00909254,2.918,0.00893231
2.92,0.00967032,2.92,0.00909254,2.92,0.00893231
2.922,0.00967032,2.922,0.00909254,2.922,0.00893231
2.924,0.00967032,2.924,0.00909254,2.924,0.00893231
2.926,0.00967032,2.926,0.00909254,2.926,0.00893231
2.928,0.00967032,2.928,0.00909254,2.928,0.00893231
2.93,0.00967032,2.93,0.00909254,2.93,0.00893231
2.932,0.00967032,2.932,0.00909254,2.932,0.00893231
2.934,0.00967032,2.934,0.00909254,2.934,0.00893231
2.936,0.00967032,2.936,0.00909254,2.936,0.00893231
2.938,0.00967032,2.938,0.00909254,2.938,0.00893231
