"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Top Plate, Vehicle Body (m)","Amplitude - Top Plate, Vehicle Body (m)","Time - Middle Plate, VehicleTire (m)","Amplitude - Middle Plate, VehicleTire (m)"
2.584,0.00972525,2.584,0.00875685,2.584,0.00889822
2.586,0.00972525,2.586,0.00875198,2.586,0.00889335
2.588,0.00972525,2.588,0.00875198,2.588,0.00889335
2.59,0.00972525,2.59,0.00875198,2.59,0.00889335
2.592,0.00972525,2.592,0.00875198,2.592,0.00889335
2.594,0.00972525,2.594,0.00875198,2.594,0.00889335
2.596,0.00972525,2.596,0.00875198,2.596,0.00889335
2.598,0.00972525,2.598,0.00875685,2.598,0.00889822
2.6,0.00972525,2.6,0.00875685,2.6,0.00889822
2.602,0.00972525,2.602,0.00876172,2.602,0.00890309
2.604,0.00972525,2.604,0.00876659,2.604,0.00890796
2.606,0.00972525,2.606,0.00876659,2.606,0.00890796
2.608,0.00972525,2.608,0.00877146,2.608,0.00891283
2.61,0.00972525,2.61,0.00877633,2.61,0.0089177
2.612,0.00972525,2.612,0.00877633,2.612,0.0089177
2.614,0.00972525,2.614,0.0087812,2.614,0.00892257
2.616,0.00972525,2.616,0.0087812,2.616,0.00892257
2.618,0.00972525,2.618,0.0087812,2.618,0.00892257
2.62,0.00972525,2.62,0.00878607,2.62,0.00892744
2.622,0.00972525,2.622,0.00878607,2.622,0.00892744
2.624,0.00972525,2.624,0.00878607,2.624,0.00892744
2.626,0.00972525,2.626,0.00878607,2.626,0.00892744
2.628,0.00972525,2.628,0.00878607,2.628,0.00892744
2.63,0.00972525,2.63,0.00878607,2.63,0.00892744
2.632,0.00972525,2.632,0.00878607,2.632,0.00892744
2.634,0.00972525,2.634,0.0087812,2.634,0.00892257
2.636,0.00972525,2.636,0.0087812,2.636,0.00892257
2.638,0.00972525,2.638,0.0087812,2.638,0.00892257
2.64,0.00972525,2.64,0.0087812,2.64,0.00892257
2.642,0.00972525,2.642,0.0087812,2.642,0.00892257
2.644,0.00972525,2.644,0.0087812,2.644,0.00892257
2.646,0.00972525,2.646,0.0087812,2.646,0.00892257
2.648,0.00972525,2.648,0.0087812,2.648,0.00892257
2.65,0.00972525,2.65,0.0087812,2.65,0.00892257
2.652,0.00972525,2.652,0.0087812,2.652,0.00892257
2.654,0.00972525,2.654,0.0087812,2.654,0.00892257
2.656,0.00972525,2.656,0.00878607,2.656,0.00892744
2.658,0.00972525,2.658,0.00878607,2.658,0.00892744
2.66,0.00972525,2.66,0.00878607,2.66,0.00892744
2.662,0.00972525,2.662,0.00878607,2.662,0.00892744
2.664,0.00972525,2.664,0.00878607,2.664,0.00892744
2.666,0.00972525,2.666,0.00878607,2.666,0.00892744
2.668,0.00972525,2.668,0.00878607,2.668,0.00892744
2.67,0.00972525,2.67,0.00878607,2.67,0.00892744
2.672,0.00972525,2.672,0.00878607,2.672,0.00892744
2.674,0.00972525,2.674,0.00878607,2.674,0.00892744
2.676,0.00972525,2.676,0.00878607,2.676,0.00892744
2.678,0.00972525,2.678,0.0087812,2.678,0.00892257
2.68,0.00972525,2.68,0.0087812,2.68,0.00892257
2.682,0.00972525,2.682,0.00877633,2.682,0.0089177
2.684,0.00972525,2.684,0.00877633,2.684,0.0089177
2.686,0.00972525,2.686,0.00877633,2.686,0.0089177
2.688,0.00972525,2.688,0.00877146,2.688,0.00891283
2.69,0.00972525,2.69,0.00877146,2.69,0.00891283
2.692,0.00972525,2.692,0.00877146,2.692,0.00891283
2.694,0.00972525,2.694,0.00876659,2.694,0.00890796
2.696,0.00972525,2.696,0.00876659,2.696,0.00890796
2.698,0.00972525,2.698,0.00876659,2.698,0.00890796
2.7,0.00972525,2.7,0.00876659,2.7,0.00890796
2.702,0.00972525,2.702,0.00876659,2.702,0.00890796
2.704,0.00972525,2.704,0.00876659,2.704,0.00890796
2.706,0.00972525,2.706,0.00877146,2.706,0.00891283
2.708,0.00972525,2.708,0.00877146,2.708,0.00891283
2.71,0.00972525,2.71,0.00877146,2.71,0.00891283
2.712,0.00972525,2.712,0.00877633,2.712,0.0089177
2.714,0.00972525,2.714,0.00877633,2.714,0.0089177
2.716,0.00972525,2.716,0.00877633,2.716,0.0089177
2.718,0.00972525,2.718,0.0087812,2.718,0.00892257
2.72,0.00972525,2.72,0.0087812,2.72,0.00892257
2.722,0.00972525,2.722,0.0087812,2.722,0.00892257
2.724,0.00972525,2.724,0.0087812,2.724,0.00892257
2.726,0.00972525,2.726,0.0087812,2.726,0.00892257
2.728,0.00972525,2.728,0.0087812,2.728,0.00892257
2.73,0.00972525,2.73,0.0087812,2.73,0.00892257
2.732,0.00972525,2.732,0.0087812,2.732,0.00892257
2.734,0.00972525,2.734,0.0087812,2.734,0.00892257
2.736,0.00972525,2.736,0.0087812,2.736,0.00892257
2.738,0.00972525,2.738,0.0087812,2.738,0.00892257
2.74,0.00972525,2.74,0.0087812,2.74,0.00892257
2.742,0.00972525,2.742,0.0087812,2.742,0.00892257
2.744,0.00972525,2.744,0.0087812,2.744,0.00892257
2.746,0.00972525,2.746,0.0087812,2.746,0.00892257
2.748,0.00972525,2.748,0.0087812,2.748,0.00892257
2.75,0.00972525,2.75,0.0087812,2.75,0.00892257
2.752,0.00972525,2.752,0.0087812,2.752,0.00892257
2.754,0.00972525,2.754,0.0087812,2.754,0.00892257
2.756,0.00972525,2.756,0.0087812,2.756,0.00892257
2.758,0.00972525,2.758,0.0087812,2.758,0.00892257
2.76,0.00972525,2.76,0.0087812,2.76,0.00892257
2.762,0.00972525,2.762,0.0087812,2.762,0.00892257
2.764,0.00972525,2.764,0.0087812,2.764,0.00892257
2.766,0.00972525,2.766,0.0087812,2.766,0.00892257
2.768,0.00972525,2.768,0.00878607,2.768,0.00892744
2.77,0.00972525,2.77,0.00878607,2.77,0.00892744
2.772,0.00972525,2.772,0.00878607,2.772,0.00892744
2.774,0.00972525,2.774,0.00878607,2.774,0.00892744
2.776,0.00972525,2.776,0.0087812,2.776,0.00892257
2.778,0.00972525,2.778,0.0087812,2.778,0.00892257
2.78,0.00972525,2.78,0.0087812,2.78,0.00892257
2.782,0.00972525,2.782,0.0087812,2.782,0.00892257
2.784,0.00972525,2.784,0.00877633,2.784,0.0089177
2.786,0.00972525,2.786,0.00877633,2.786,0.0089177
2.788,0.00972525,2.788,0.00877633,2.788,0.0089177
2.79,0.00972525,2.79,0.00877633,2.79,0.0089177
2.792,0.00972525,2.792,0.00877633,2.792,0.0089177
2.794,0.00972525,2.794,0.00877146,2.794,0.00891283
2.796,0.00972525,2.796,0.00877146,2.796,0.00891283
2.798,0.00972525,2.798,0.00877146,2.798,0.00891283
2.8,0.00972525,2.8,0.00877146,2.8,0.00891283
2.802,0.00972525,2.802,0.00877146,2.802,0.00891283
2.804,0.00972525,2.804,0.00877146,2.804,0.00891283
2.806,0.00972525,2.806,0.00877146,2.806,0.00891283
2.808,0.00972525,2.808,0.00877146,2.808,0.00891283
2.81,0.00972525,2.81,0.00877633,2.81,0.0089177
2.812,0.00972525,2.812,0.00877633,2.812,0.0089177
2.814,0.00972525,2.814,0.00877633,2.814,0.0089177
2.816,0.00972525,2.816,0.00877633,2.816,0.0089177
2.818,0.00972525,2.818,0.0087812,2.818,0.00892257
2.82,0.00972525,2.82,0.0087812,2.82,0.00892257
2.822,0.00972525,2.822,0.0087812,2.822,0.00892257
2.824,0.00972525,2.824,0.0087812,2.824,0.00892257
2.826,0.00972525,2.826,0.0087812,2.826,0.00892257
2.828,0.00972525,2.828,0.0087812,2.828,0.00892257
2.83,0.00972525,2.83,0.0087812,2.83,0.00892257
2.832,0.00972525,2.832,0.0087812,2.832,0.00892257
2.834,0.00972525,2.834,0.0087812,2.834,0.00892257
2.836,0.00972525,2.836,0.0087812,2.836,0.00892257
2.838,0.00972525,2.838,0.0087812,2.838,0.00892257
2.84,0.00972525,2.84,0.0087812,2.84,0.00892257
2.842,0.00972525,2.842,0.0087812,2.842,0.00892257
2.844,0.00972525,2.844,0.0087812,2.844,0.00892257
2.846,0.00972525,2.846,0.0087812,2.846,0.00892257
2.848,0.00972525,2.848,0.0087812,2.848,0.00892257
2.85,0.00972525,2.85,0.0087812,2.85,0.00892257
2.852,0.00972525,2.852,0.0087812,2.852,0.00892257
2.854,0.00972525,2.854,0.0087812,2.854,0.00892257
2.856,0.00972525,2.856,0.0087812,2.856,0.00892257
2.858,0.00972525,2.858,0.0087812,2.858,0.00892257
2.86,0.00972525,2.86,0.0087812,2.86,0.00892257
2.862,0.00972525,2.862,0.0087812,2.862,0.00892257
2.864,0.00972525,2.864,0.0087812,2.864,0.00892257
2.866,0.00972525,2.866,0.00877633,2.866,0.0089177
2.868,0.00972525,2.868,0.00877633,2.868,0.0089177
2.87,0.00972525,2.87,0.00877633,2.87,0.0089177
2.872,0.00972525,2.872,0.00877633,2.872,0.0089177
2.874,0.00972525,2.874,0.00877633,2.874,0.0089177
2.876,0.00972525,2.876,0.00877633,2.876,0.0089177
2.878,0.00972525,2.878,0.00877633,2.878,0.0089177
2.88,0.00972525,2.88,0.00877633,2.88,0.0089177
2.882,0.00972525,2.882,0.00877633,2.882,0.0089177
2.884,0.00972525,2.884,0.00877633,2.884,0.0089177
2.886,0.00972525,2.886,0.00877633,2.886,0.0089177
2.888,0.00972525,2.888,0.00877633,2.888,0.0089177
2.89,0.00972525,2.89,0.00877633,2.89,0.0089177
2.892,0.00972525,2.892,0.00877633,2.892,0.0089177
2.894,0.00972525,2.894,0.00877633,2.894,0.0089177
2.896,0.00972525,2.896,0.00877633,2.896,0.0089177
2.898,0.00972525,2.898,0.00877633,2.898,0.0089177
2.9,0.00972525,2.9,0.00877633,2.9,0.0089177
2.902,0.00972525,2.902,0.00877633,2.902,0.0089177
2.904,0.00972525,2.904,0.00877633,2.904,0.0089177
2.906,0.00972525,2.906,0.00877633,2.906,0.0089177
2.908,0.00972525,2.908,0.00877633,2.908,0.0089177
2.91,0.00972525,2.91,0.00877633,2.91,0.0089177
2.912,0.00972525,2.912,0.00877633,2.912,0.0089177
2.914,0.00972525,2.914,0.0087812,2.914,0.00892257
2.916,0.00972525,2.916,0.0087812,2.916,0.00892257
2.918,0.00972525,2.918,0.0087812,2.918,0.00892257
2.92,0.00972525,2.92,0.0087812,2.92,0.00892257
2.922,0.00972525,2.922,0.0087812,2.922,0.00892257
2.924,0.00972525,2.924,0.0087812,2.924,0.00892257
2.926,0.00972525,2.926,0.00878607,2.926,0.00892744
2.928,0.00972525,2.928,0.00878607,2.928,0.00892744
2.93,0.00972525,2.93,0.00878607,2.93,0.00892744
2.932,0.00972525,2.932,0.00878607,2.932,0.00892744
2.934,0.00972525,2.934,0.00878607,2.934,0.00892744
2.936,0.00972525,2.936,0.00878607,2.936,0.00892744
2.938,0.00972525,2.938,0.00878607,2.938,0.00892744
2.94,0.00972525,2.94,0.00878607,2.94,0.00892744
2.942,0.00972525,2.942,0.0087812,2.942,0.00892257
2.944,0.00972525,2.944,0.0087812,2.944,0.00892257
2.946,0.00972525,2.946,0.0087812,2.946,0.00892257
2.948,0.00972525,2.948,0.0087812,2.948,0.00892257
2.95,0.00972525,2.95,0.0087812,2.95,0.00892257
2.952,0.00972525,2.952,0.0087812,2.952,0.00892257
2.954,0.00972525,2.954,0.0087812,2.954,0.00892257
2.956,0.00972525,2.956,0.0087812,2.956,0.00892257
2.958,0.00972525,2.958,0.0087812,2.958,0.00892257
2.96,0.00972525,2.96,0.00877633,2.96,0.0089177
2.962,0.00972525,2.962,0.00877633,2.962,0.0089177
2.964,0.00972525,2.964,0.00877633,2.964,0.0089177
2.966,0.00972525,2.966,0.00877633,2.966,0.0089177
2.968,0.00972525,2.968,0.00877633,2.968,0.0089177
2.97,0.00972525,2.97,0.00877633,2.97,0.0089177
2.972,0.00972525,2.972,0.00877633,2.972,0.0089177
2.974,0.00972525,2.974,0.00877633,2.974,0.0089177
2.976,0.00972525,2.976,0.00877633,2.976,0.0089177
2.978,0.00972525,2.978,0.00877633,2.978,0.0089177
2.98,0.00972525,2.98,0.00877633,2.98,0.0089177
2.982,0.00972525,2.982,0.00877633,2.982,0.0089177
2.984,0.00972525,2.984,0.00877633,2.984,0.0089177
2.986,0.00972525,2.986,0.00877633,2.986,0.0089177
2.988,0.00972525,2.988,0.00877633,2.988,0.0089177
2.99,0.00972525,2.99,0.00877633,2.99,0.0089177
2.992,0.00972525,2.992,0.00877633,2.992,0.0089177
2.994,0.00972525,2.994,0.00877633,2.994,0.0089177
2.996,0.00972525,2.996,0.00877633,2.996,0.0089177
2.998,0.00972525,2.998,0.00877633,2.998,0.0089177
3,0.00972525,3,0.00877633,3,0.0089177
3.002,0.00972525,3.002,0.00877633,3.002,0.0089177
3.004,0.00972525,3.004,0.0087812,3.004,0.00892257
3.006,0.00972525,3.006,0.0087812,3.006,0.00892257
3.008,0.00972525,3.008,0.0087812,3.008,0.00892257
3.01,0.00972525,3.01,0.0087812,3.01,0.00892257
3.012,0.00972525,3.012,0.0087812,3.012,0.00892257
3.014,0.00972525,3.014,0.0087812,3.014,0.00892257
3.016,0.00972525,3.016,0.0087812,3.016,0.00892257
3.018,0.00972525,3.018,0.0087812,3.018,0.00892257
3.02,0.00972525,3.02,0.0087812,3.02,0.00892257
3.022,0.00972525,3.022,0.0087812,3.022,0.00892257
3.024,0.00972525,3.024,0.0087812,3.024,0.00892257
3.026,0.00972525,3.026,0.0087812,3.026,0.00892257
3.028,0.00972525,3.028,0.0087812,3.028,0.00892257
3.03,0.00972525,3.03,0.0087812,3.03,0.00892257
3.032,0.00972525,3.032,0.0087812,3.032,0.00892257
3.034,0.00972525,3.034,0.0087812,3.034,0.00892257
3.036,0.00972525,3.036,0.0087812,3.036,0.00892257
3.038,0.00972525,3.038,0.0087812,3.038,0.00892257
3.04,0.00972525,3.04,0.0087812,3.04,0.00892257
3.042,0.00972525,3.042,0.0087812,3.042,0.00892257
3.044,0.00972525,3.044,0.0087812,3.044,0.00892257
3.046,0.00972525,3.046,0.0087812,3.046,0.00892257
3.048,0.00972525,3.048,0.0087812,3.048,0.00892257
3.05,0.00972525,3.05,0.0087812,3.05,0.00892257
3.052,0.00972525,3.052,0.0087812,3.052,0.00892257
3.054,0.00972525,3.054,0.0087812,3.054,0.00892257
3.056,0.00972525,3.056,0.00877633,3.056,0.0089177
3.058,0.00972525,3.058,0.00877633,3.058,0.0089177
3.06,0.00972525,3.06,0.00877633,3.06,0.0089177
3.062,0.00972525,3.062,0.00877633,3.062,0.0089177
3.064,0.00972525,3.064,0.00877633,3.064,0.0089177
3.066,0.00972525,3.066,0.00877633,3.066,0.0089177
3.068,0.00972525,3.068,0.00877633,3.068,0.0089177
3.07,0.00972525,3.07,0.00877633,3.07,0.0089177
3.072,0.00972525,3.072,0.00877633,3.072,0.0089177
3.074,0.00972525,3.074,0.00877633,3.074,0.0089177
3.076,0.00972525,3.076,0.00877633,3.076,0.0089177
3.078,0.00972525,3.078,0.00877633,3.078,0.0089177
3.08,0.00972525,3.08,0.00877633,3.08,0.0089177
3.082,0.00972525,3.082,0.00877633,3.082,0.0089177
3.084,0.00972525,3.084,0.00877633,3.084,0.0089177
3.086,0.00972525,3.086,0.00877633,3.086,0.0089177
3.088,0.00972525,3.088,0.00877633,3.088,0.0089177
3.09,0.00972525,3.09,0.00877633,3.09,0.0089177
3.092,0.00972525,3.092,0.00877633,3.092,0.0089177
3.094,0.00972525,3.094,0.00877633,3.094,0.0089177
3.096,0.00972525,3.096,0.00877633,3.096,0.0089177
3.098,0.00972525,3.098,0.00877633,3.098,0.0089177
3.1,0.00972525,3.1,0.00877633,3.1,0.0089177
3.102,0.00972525,3.102,0.00877633,3.102,0.0089177
3.104,0.00972525,3.104,0.00877633,3.104,0.0089177
3.106,0.00972525,3.106,0.0087812,3.106,0.00892257
3.108,0.00972525,3.108,0.0087812,3.108,0.00892257
3.11,0.00972525,3.11,0.0087812,3.11,0.00892257
3.112,0.00972525,3.112,0.0087812,3.112,0.00892257
3.114,0.00972525,3.114,0.0087812,3.114,0.00892257
3.116,0.00972525,3.116,0.0087812,3.116,0.00892257
3.118,0.00972525,3.118,0.0087812,3.118,0.00892257
3.12,0.00972525,3.12,0.0087812,3.12,0.00892257
3.122,0.00972525,3.122,0.0087812,3.122,0.00892257
3.124,0.00972525,3.124,0.0087812,3.124,0.00892257
3.126,0.00972525,3.126,0.0087812,3.126,0.00892257
3.128,0.00972525,3.128,0.0087812,3.128,0.00892257
3.13,0.00972525,3.13,0.0087812,3.13,0.00892257
3.132,0.00972525,3.132,0.0087812,3.132,0.00892257
3.134,0.00972525,3.134,0.0087812,3.134,0.00892257
3.136,0.00972525,3.136,0.0087812,3.136,0.00892257
3.138,0.00972525,3.138,0.0087812,3.138,0.00892257
3.14,0.00972525,3.14,0.0087812,3.14,0.00892257
3.142,0.00972525,3.142,0.0087812,3.142,0.00892257
3.144,0.00972525,3.144,0.0087812,3.144,0.00892257
3.146,0.00972525,3.146,0.0087812,3.146,0.00892257
3.148,0.00972525,3.148,0.0087812,3.148,0.00892257
3.15,0.00972525,3.15,0.00877633,3.15,0.0089177
3.152,0.00972525,3.152,0.00877633,3.152,0.0089177
3.154,0.00972525,3.154,0.00877633,3.154,0.0089177
3.156,0.00972525,3.156,0.00877633,3.156,0.0089177
3.158,0.00972525,3.158,0.00877633,3.158,0.0089177
3.16,0.00972525,3.16,0.00877633,3.16,0.0089177
3.162,0.00972525,3.162,0.00877633,3.162,0.0089177
3.164,0.00972525,3.164,0.00877633,3.164,0.0089177
3.166,0.00972525,3.166,0.00877633,3.166,0.0089177
3.168,0.00972525,3.168,0.00877633,3.168,0.0089177
3.17,0.00972525,3.17,0.00877633,3.17,0.0089177
3.172,0.00972525,3.172,0.00877633,3.172,0.0089177
3.174,0.00972525,3.174,0.00877633,3.174,0.0089177
3.176,0.00972525,3.176,0.00877633,3.176,0.0089177
3.178,0.00972525,3.178,0.00877633,3.178,0.0089177
3.18,0.00972525,3.18,0.00877633,3.18,0.0089177
3.182,0.00972525,3.182,0.00877633,3.182,0.0089177
3.184,0.00972525,3.184,0.00877633,3.184,0.0089177
3.186,0.00972525,3.186,0.00877633,3.186,0.0089177
3.188,0.00972525,3.188,0.00877633,3.188,0.0089177
3.19,0.00972525,3.19,0.00877633,3.19,0.0089177
3.192,0.00972525,3.192,0.00877633,3.192,0.0089177
3.194,0.00972525,3.194,0.00877633,3.194,0.0089177
3.196,0.00972525,3.196,0.00877633,3.196,0.0089177
3.198,0.00972525,3.198,0.00877633,3.198,0.0089177
3.2,0.00972525,3.2,0.00877633,3.2,0.0089177
3.202,0.00972525,3.202,0.00877633,3.202,0.0089177
3.204,0.00972525,3.204,0.0087812,3.204,0.00892257
3.206,0.00972525,3.206,0.0087812,3.206,0.00892257
3.208,0.00972525,3.208,0.0087812,3.208,0.00892257
3.21,0.00972525,3.21,0.0087812,3.21,0.00892257
3.212,0.00972525,3.212,0.0087812,3.212,0.00892257
3.214,0.00972525,3.214,0.0087812,3.214,0.00892257
3.216,0.00972525,3.216,0.0087812,3.216,0.00892257
3.218,0.00972525,3.218,0.0087812,3.218,0.00892257
3.22,0.00972525,3.22,0.0087812,3.22,0.00892257
3.222,0.00972525,3.222,0.0087812,3.222,0.00892257
3.224,0.00972525,3.224,0.0087812,3.224,0.00892257
3.226,0.00972525,3.226,0.0087812,3.226,0.00892257
3.228,0.00972525,3.228,0.0087812,3.228,0.00892257
3.23,0.00972525,3.23,0.0087812,3.23,0.00892257
3.232,0.00972525,3.232,0.0087812,3.232,0.00892257
3.234,0.00972525,3.234,0.0087812,3.234,0.00892257
3.236,0.00972525,3.236,0.0087812,3.236,0.00892257
3.238,0.00972525,3.238,0.0087812,3.238,0.00892257
3.24,0.00972525,3.24,0.0087812,3.24,0.00892257
3.242,0.00972525,3.242,0.0087812,3.242,0.00892257
3.244,0.00972525,3.244,0.0087812,3.244,0.00892257
3.246,0.00972525,3.246,0.0087812,3.246,0.00892257
3.248,0.00972525,3.248,0.0087812,3.248,0.00892257
3.25,0.00972525,3.25,0.0087812,3.25,0.00892257
3.252,0.00972525,3.252,0.0087812,3.252,0.00892257
3.254,0.00972525,3.254,0.0087812,3.254,0.00892257
3.256,0.00972525,3.256,0.0087812,3.256,0.00892257
3.258,0.00972525,3.258,0.0087812,3.258,0.00892257
3.26,0.00972525,3.26,0.0087812,3.26,0.00892257
3.262,0.00972525,3.262,0.0087812,3.262,0.00892257
3.264,0.00972525,3.264,0.0087812,3.264,0.00892257
3.266,0.00972525,3.266,0.0087812,3.266,0.00892257
3.268,0.00972525,3.268,0.0087812,3.268,0.00892257
3.27,0.00972525,3.27,0.0087812,3.27,0.00892257
3.272,0.00972525,3.272,0.0087812,3.272,0.00892257
3.274,0.00972525,3.274,0.0087812,3.274,0.00892257
3.276,0.00972525,3.276,0.0087812,3.276,0.00892257
3.278,0.00972525,3.278,0.0087812,3.278,0.00892257
3.28,0.00972525,3.28,0.0087812,3.28,0.00892257
3.282,0.00972525,3.282,0.0087812,3.282,0.00892257
3.284,0.00972525,3.284,0.0087812,3.284,0.00892257
3.286,0.00972525,3.286,0.0087812,3.286,0.00892257
3.288,0.00972525,3.288,0.0087812,3.288,0.00892257
3.29,0.00972525,3.29,0.0087812,3.29,0.00892257
3.292,0.00972525,3.292,0.0087812,3.292,0.00892257
3.294,0.00972525,3.294,0.0087812,3.294,0.00892257
3.296,0.00972525,3.296,0.0087812,3.296,0.00892257
3.298,0.00972525,3.298,0.0087812,3.298,0.00892257
3.3,0.00972525,3.3,0.0087812,3.3,0.00892257
3.302,0.00972525,3.302,0.0087812,3.302,0.00892257
3.304,0.00972525,3.304,0.0087812,3.304,0.00892257
3.306,0.00972525,3.306,0.0087812,3.306,0.00892257
3.308,0.00972525,3.308,0.0087812,3.308,0.00892257
3.31,0.00972525,3.31,0.0087812,3.31,0.00892257
3.312,0.00972525,3.312,0.0087812,3.312,0.00892257
3.314,0.00972525,3.314,0.0087812,3.314,0.00892257
3.316,0.00972525,3.316,0.0087812,3.316,0.00892257
3.318,0.00972525,3.318,0.0087812,3.318,0.00892257
3.32,0.00972525,3.32,0.0087812,3.32,0.00892257
3.322,0.00972525,3.322,0.0087812,3.322,0.00892257
3.324,0.00972525,3.324,0.0087812,3.324,0.00892257
3.326,0.00972525,3.326,0.0087812,3.326,0.00892257
3.328,0.00972525,3.328,0.0087812,3.328,0.00892257
3.33,0.00972525,3.33,0.0087812,3.33,0.00892257
3.332,0.00972525,3.332,0.0087812,3.332,0.00892257
3.334,0.00972525,3.334,0.0087812,3.334,0.00892257
3.336,0.00972525,3.336,0.0087812,3.336,0.00892257
3.338,0.00972525,3.338,0.0087812,3.338,0.00892257
3.34,0.00972086,3.34,0.0087812,3.34,0.00892257
3.342,0.00970328,3.342,0.0087812,3.342,0.00892257
3.344,0.00965713,3.344,0.0087812,3.344,0.00892257
3.346,0.00956485,3.346,0.00877633,3.346,0.0089177
3.348,0.00941983,3.348,0.00877146,3.348,0.00891283
3.35,0.00922427,3.35,0.00874711,3.35,0.00888848
3.352,0.00898256,3.352,0.00872276,3.352,0.00886413
3.354,0.00867494,3.354,0.00868866,3.354,0.00883004
3.356,0.008297,3.356,0.00865457,3.356,0.00879594
3.358,0.00788172,3.358,0.00861561,3.358,0.00875698
3.36,0.00744226,3.36,0.00858607,3.36,0.00871802
3.362,0.0069962,3.362,0.00855621,3.362,0.00866931
3.364,0.00654576,3.364,0.00851175,3.364,0.008606
3.366,0.0061063,3.366,0.008491,3.366,0.00854755
3.368,0.00566684,3.368,0.00847937,3.368,0.00847937
3.37,0.00524276,3.37,0.00848171,3.37,0.00840631
3.372,0.00483406,3.372,0.00847855,3.372,0.0083089
3.374,0.00444514,3.374,0.00847444,3.374,0.00818227
3.376,0.00407599,3.376,0.00847002,3.376,0.0080459
3.378,0.00370904,3.378,0.00846528,3.378,0.00789979
3.38,0.00334869,3.38,0.00846446,3.38,0.00772932
3.382,0.00297514,3.382,0.00844384,3.382,0.00752964
3.384,0.00259501,3.384,0.00843202,3.384,0.00731047
3.386,0.00220609,3.386,0.00839553,3.386,0.00705721
3.388,0.00182376,3.388,0.00835841,3.388,0.00678447
3.39,0.00143044,3.39,0.00830668,3.39,0.00649711
3.392,0.00102834,3.392,0.00823483,3.392,0.0061708
3.394,0.000639414,3.394,0.00814837,3.394,0.00582987
3.396,0.000226322,3.396,0.00806583,3.396,0.00546459
3.398,-0.000188968,3.398,0.00794402,3.398,0.0050506
3.4,-0.000597666,3.4,0.00782676,3.4,0.00463175
3.402,-0.00100197,3.402,0.00772379,3.402,0.00421777
3.404,-0.00139089,3.404,0.00761109,3.404,0.00379404
3.406,-0.0017908,3.406,0.00750749,3.406,0.00336058
3.408,-0.00217972,3.408,0.00740844,3.408,0.00292224
3.41,-0.00255107,3.41,0.00726652,3.41,0.00246929
3.412,-0.002929,3.412,0.00711029,3.412,0.00201148
3.414,-0.00330694,3.414,0.00692124,3.414,0.00155853
3.416,-0.00367169,3.416,0.00668962,3.416,0.00110071
3.418,-0.00403644,3.418,0.00646774,3.418,0.000652634
3.42,-0.00439899,3.42,0.00621695,3.42,0.000185075
3.422,-0.00475715,3.422,0.00599538,3.422,-0.000253261
3.424,-0.00513289,3.424,0.00576471,3.424,-0.000681856
3.426,-0.00552181,3.426,0.00548596,3.426,-0.00113967
3.428,-0.00590854,3.428,0.00521303,3.428,-0.0015634
3.43,-0.00629966,3.43,0.00492126,3.43,-0.00198712
3.432,-0.00668858,3.432,0.00460089,3.432,-0.00242059
3.434,-0.00710387,3.434,0.00428571,3.434,-0.00283944
3.436,-0.0074906,3.436,0.00395686,3.436,-0.00324369
3.438,-0.0078949,3.438,0.00359424,3.438,-0.00367228
3.44,-0.00829041,3.44,0.00323225,3.44,-0.0040814
3.442,-0.00865297,3.442,0.00282737,3.442,-0.00450512
3.444,-0.00896938,3.444,0.0024082,3.444,-0.00493372
3.446,-0.00922646,3.446,0.00200883,3.446,-0.00533309
3.448,-0.00941983,3.448,0.00157568,3.448,-0.00575681
3.45,-0.00954507,3.45,0.00115746,3.45,-0.00615619
3.452,-0.00961319,3.452,0.000734998,3.452,-0.00654095
3.454,-0.00963956,3.454,0.000254725,3.454,-0.00696467
3.456,-0.00963956,3.456,-0.000215492,3.456,-0.00736892
3.458,-0.00963736,3.458,-0.000695134,3.458,-0.00777316
3.46,-0.00964175,3.46,-0.00120368,3.46,-0.00819688
3.462,-0.00965054,3.462,-0.0017116,3.462,-0.00860113
3.464,-0.00965933,3.464,-0.00223836,3.464,-0.00900537
3.466,-0.00966812,3.466,-0.00278429,3.466,-0.00941935
3.468,-0.0096813,3.468,-0.00330037,3.468,-0.00978463
3.47,-0.00969229,3.47,-0.00383561,3.47,-0.0101597
3.472,-0.00970328,3.472,-0.00436048,3.472,-0.0105055
3.474,-0.00971207,3.474,-0.00488472,3.474,-0.0108318
3.476,-0.00972086,3.476,-0.00541807,3.476,-0.0111483
3.478,-0.00972745,3.478,-0.00594136,3.478,-0.0114454
3.48,-0.00973404,3.48,-0.00643966,3.48,-0.0116987
3.482,-0.00973843,3.482,-0.00696169,3.482,-0.0119568
3.484,-0.00974503,3.484,-0.00747334,3.484,-0.0121857
3.486,-0.00974942,3.486,-0.00796551,3.486,-0.0123952
3.488,-0.00975601,3.488,-0.00846192,3.488,-0.01259
3.49,-0.0097626,3.49,-0.00892879,3.49,-0.0127458
3.492,-0.0097692,3.492,-0.00937618,3.492,-0.0128822
3.494,-0.00977579,3.494,-0.00982813,3.494,-0.0130137
3.496,-0.00978238,3.496,-0.0102655,3.496,-0.0131306
3.498,-0.00979117,3.498,-0.0107216,3.498,-0.0132475
3.5,-0.00979776,3.5,-0.0111492,3.5,-0.0133546
